geoid,year,NAME,B01001_001E,B19013_001E,B25077_001E,B03002_003E,B03002_004E,B02001_004E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,state,county,tract
06075040100,2014,"Census Tract 401, San Francisco County, California",4346.0,71172.0,1000001.0,2608.0,51.0,0.0,1325.0,9.0,15.0,130.0,208.0,06,075,040100
06075040200,2014,"Census Tract 402, San Francisco County, California",5045.0,80408.0,1000001.0,2469.0,135.0,0.0,1795.0,0.0,59.0,221.0,366.0,06,075,040200
06075042601,2014,"Census Tract 426.01, San Francisco County, California",4111.0,54353.0,887200.0,1666.0,133.0,0.0,1760.0,0.0,0.0,141.0,411.0,06,075,042601
06075042602,2014,"Census Tract 426.02, San Francisco County, California",3487.0,81341.0,1000001.0,1918.0,10.0,24.0,977.0,222.0,7.0,111.0,218.0,06,075,042602
06075042700,2014,"Census Tract 427, San Francisco County, California",5370.0,43587.0,847300.0,2042.0,109.0,18.0,2078.0,130.0,67.0,151.0,793.0,06,075,042700
06075042800,2014,"Census Tract 428, San Francisco County, California",2357.0,152143.0,1000001.0,1587.0,0.0,0.0,525.0,0.0,0.0,101.0,144.0,06,075,042800
06075045100,2014,"Census Tract 451, San Francisco County, California",5053.0,75216.0,956300.0,2268.0,112.0,0.0,1981.0,30.0,35.0,156.0,471.0,06,075,045100
06075045200,2014,"Census Tract 452, San Francisco County, California",6896.0,71063.0,941200.0,3117.0,22.0,6.0,2693.0,26.0,0.0,359.0,673.0,06,075,045200
06075047600,2014,"Census Tract 476, San Francisco County, California",5586.0,74091.0,990700.0,2232.0,55.0,18.0,2794.0,0.0,0.0,338.0,166.0,06,075,047600
06075047701,2014,"Census Tract 477.01, San Francisco County, California",4016.0,72817.0,836800.0,1468.0,26.0,0.0,2128.0,87.0,9.0,140.0,158.0,06,075,047701
06075047702,2014,"Census Tract 477.02, San Francisco County, California",4221.0,82986.0,838800.0,1651.0,54.0,4.0,2261.0,0.0,34.0,91.0,130.0,06,075,047702
06075047801,2014,"Census Tract 478.01, San Francisco County, California",4001.0,85739.0,814200.0,1265.0,40.0,0.0,2162.0,0.0,28.0,210.0,296.0,06,075,047801
06075047802,2014,"Census Tract 478.02, San Francisco County, California",3952.0,59458.0,879700.0,1188.0,0.0,28.0,2314.0,0.0,11.0,150.0,289.0,06,075,047802
06075047901,2014,"Census Tract 479.01, San Francisco County, California",6571.0,66950.0,826800.0,2806.0,159.0,0.0,2406.0,21.0,0.0,311.0,868.0,06,075,047901
06075047902,2014,"Census Tract 479.02, San Francisco County, California",3669.0,76208.0,823800.0,1688.0,52.0,0.0,1375.0,0.0,13.0,290.0,251.0,06,075,047902
06075060100,2014,"Census Tract 601, San Francisco County, California",3451.0,146000.0,1000001.0,2706.0,50.0,0.0,384.0,0.0,0.0,119.0,192.0,06,075,060100
06075060400,2014,"Census Tract 604, San Francisco County, California",1854.0,53077.0,650700.0,946.0,45.0,0.0,327.0,0.0,31.0,127.0,378.0,06,075,060400
06075060502,2014,"Census Tract 605.02, San Francisco County, California",3184.0,24028.0,524400.0,128.0,537.0,56.0,906.0,411.0,0.0,76.0,1126.0,06,075,060502
06075060700,2014,"Census Tract 607, San Francisco County, California",9804.0,116920.0,646200.0,3714.0,484.0,0.0,4395.0,0.0,0.0,193.0,1018.0,06,075,060700
06075061000,2014,"Census Tract 610, San Francisco County, California",4474.0,103454.0,498400.0,507.0,522.0,19.0,2252.0,67.0,0.0,249.0,858.0,06,075,061000
06075061100,2014,"Census Tract 611, San Francisco County, California",4488.0,15546.0,411100.0,188.0,22.0,16.0,4012.0,0.0,0.0,15.0,235.0,06,075,061100
06075061200,2014,"Census Tract 612, San Francisco County, California",4023.0,48917.0,446600.0,332.0,935.0,67.0,1017.0,0.0,0.0,139.0,1599.0,06,075,061200
06075061400,2014,"Census Tract 614, San Francisco County, California",5625.0,137610.0,800900.0,3209.0,290.0,0.0,816.0,136.0,17.0,354.0,803.0,06,075,061400
06075061500,2014,"Census Tract 615, San Francisco County, California",12391.0,126887.0,742100.0,6323.0,197.0,115.0,3863.0,0.0,0.0,169.0,1724.0,06,075,061500
06075980200,2014,"Census Tract 9802, San Francisco County, California",299.0,77750.0,742200.0,215.0,17.0,0.0,55.0,0.0,0.0,4.0,8.0,06,075,980200
06075980300,2014,"Census Tract 9803, San Francisco County, California",45.0,104583.0,-666666666.0,40.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,06,075,980300
06075980401,2014,"Census Tract 9804.01, San Francisco County, California",0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,075,980401
06075980501,2014,"Census Tract 9805.01, San Francisco County, California",850.0,13983.0,605300.0,85.0,155.0,0.0,361.0,105.0,0.0,73.0,71.0,06,075,980501
06075980600,2014,"Census Tract 9806, San Francisco County, California",401.0,65313.0,314300.0,28.0,226.0,0.0,70.0,0.0,0.0,3.0,74.0,06,075,980600
06075980900,2014,"Census Tract 9809, San Francisco County, California",246.0,78281.0,687500.0,99.0,32.0,0.0,42.0,7.0,0.0,12.0,54.0,06,075,980900
06075990100,2014,"Census Tract 9901, San Francisco County, California",0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,075,990100
06001438203,2014,"Census Tract 4382.03, Alameda County, California",4384.0,76722.0,379900.0,643.0,395.0,18.0,2021.0,126.0,0.0,194.0,987.0,06,001,438203
06001438204,2014,"Census Tract 4382.04, Alameda County, California",5338.0,61935.0,151800.0,1079.0,410.0,31.0,2294.0,107.0,14.0,158.0,1264.0,06,001,438204
06001438300,2014,"Census Tract 4383, Alameda County, California",4133.0,76098.0,311700.0,233.0,390.0,5.0,1384.0,107.0,10.0,206.0,1798.0,06,001,438300
06001438400,2014,"Census Tract 4384, Alameda County, California",2476.0,73393.0,322000.0,507.0,287.0,3.0,795.0,31.0,0.0,91.0,762.0,06,001,438400
06001440100,2014,"Census Tract 4401, Alameda County, California",2503.0,67038.0,321700.0,762.0,113.0,0.0,973.0,10.0,0.0,132.0,513.0,06,001,440100
06001440200,2014,"Census Tract 4402, Alameda County, California",6167.0,58375.0,385900.0,334.0,191.0,0.0,922.0,65.0,0.0,62.0,4593.0,06,001,440200
06001440301,2014,"Census Tract 4403.01, Alameda County, California",6870.0,70804.0,459000.0,1454.0,589.0,80.0,2436.0,17.0,0.0,131.0,2198.0,06,001,440301
06001440304,2014,"Census Tract 4403.04, Alameda County, California",5106.0,85750.0,384700.0,538.0,230.0,48.0,3116.0,56.0,0.0,366.0,752.0,06,001,440304
06001440305,2014,"Census Tract 4403.05, Alameda County, California",4020.0,96531.0,489900.0,585.0,330.0,45.0,2000.0,258.0,123.0,69.0,639.0,06,001,440305
06001440306,2014,"Census Tract 4403.06, Alameda County, California",3934.0,82137.0,333800.0,486.0,214.0,53.0,2496.0,69.0,39.0,268.0,330.0,06,001,440306
06001440307,2014,"Census Tract 4403.07, Alameda County, California",4038.0,50664.0,309900.0,1007.0,199.0,26.0,1966.0,0.0,35.0,105.0,700.0,06,001,440307
06001440308,2014,"Census Tract 4403.08, Alameda County, California",5562.0,55625.0,483600.0,810.0,263.0,16.0,2467.0,23.0,19.0,198.0,1775.0,06,001,440308
06001440331,2014,"Census Tract 4403.31, Alameda County, California",3619.0,66607.0,386100.0,450.0,198.0,5.0,2160.0,55.0,0.0,123.0,633.0,06,001,440331
06001440332,2014,"Census Tract 4403.32, Alameda County, California",3565.0,159063.0,706200.0,318.0,51.0,9.0,2539.0,183.0,20.0,144.0,301.0,06,001,440332
06001440333,2014,"Census Tract 4403.33, Alameda County, California",2811.0,110500.0,588700.0,383.0,223.0,11.0,1796.0,19.0,0.0,141.0,238.0,06,001,440333
06001440334,2014,"Census Tract 4403.34, Alameda County, California",4433.0,111797.0,456500.0,473.0,198.0,0.0,2583.0,73.0,0.0,345.0,761.0,06,001,440334
06001440335,2014,"Census Tract 4403.35, Alameda County, California",6744.0,123818.0,623700.0,1131.0,101.0,66.0,4143.0,58.0,0.0,631.0,630.0,06,001,440335
06001440336,2014,"Census Tract 4403.36, Alameda County, California",4955.0,69487.0,447300.0,657.0,570.0,12.0,2427.0,57.0,62.0,237.0,945.0,06,001,440336
06001441100,2014,"Census Tract 4411, Alameda County, California",4152.0,86813.0,574600.0,1678.0,80.0,40.0,1308.0,13.0,0.0,109.0,944.0,06,001,441100
06001441200,2014,"Census Tract 4412, Alameda County, California",7398.0,106180.0,592200.0,2700.0,475.0,72.0,2757.0,0.0,0.0,404.0,990.0,06,001,441200
06001441301,2014,"Census Tract 4413.01, Alameda County, California",3203.0,122692.0,716900.0,823.0,319.0,7.0,1653.0,0.0,9.0,105.0,287.0,06,001,441301
06001441302,2014,"Census Tract 4413.02, Alameda County, California",5435.0,102171.0,623300.0,1874.0,178.0,71.0,2294.0,18.0,0.0,325.0,675.0,06,001,441302
06001441401,2014,"Census Tract 4414.01, Alameda County, California",7336.0,105055.0,490300.0,1943.0,287.0,20.0,3571.0,240.0,0.0,441.0,834.0,06,001,441401
06001441402,2014,"Census Tract 4414.02, Alameda County, California",5229.0,109464.0,600500.0,1206.0,118.0,103.0,2766.0,0.0,0.0,351.0,748.0,06,001,441402
06001441501,2014,"Census Tract 4415.01, Alameda County, California",6633.0,121574.0,618400.0,486.0,546.0,38.0,4752.0,69.0,0.0,337.0,416.0,06,001,441501
06001441503,2014,"Census Tract 4415.03, Alameda County, California",6173.0,146389.0,633700.0,429.0,174.0,18.0,5107.0,68.0,12.0,277.0,88.0,06,001,441503
06001441521,2014,"Census Tract 4415.21, Alameda County, California",6173.0,123205.0,625300.0,1099.0,260.0,18.0,4239.0,0.0,0.0,271.0,295.0,06,001,441521
06001441522,2014,"Census Tract 4415.22, Alameda County, California",5157.0,83631.0,541100.0,1260.0,285.0,37.0,2804.0,11.0,0.0,134.0,663.0,06,001,441522
06001441523,2014,"Census Tract 4415.23, Alameda County, California",4008.0,108381.0,571000.0,496.0,174.0,40.0,2916.0,32.0,9.0,187.0,162.0,06,001,441523
06001441524,2014,"Census Tract 4415.24, Alameda County, California",4336.0,151947.0,644400.0,198.0,189.0,66.0,3563.0,58.0,0.0,69.0,193.0,06,001,441524
06001441601,2014,"Census Tract 4416.01, Alameda County, California",4815.0,84156.0,522900.0,1650.0,191.0,15.0,1603.0,160.0,0.0,328.0,883.0,06,001,441601
06001441602,2014,"Census Tract 4416.02, Alameda County, California",7882.0,86136.0,456300.0,1687.0,524.0,0.0,2976.0,48.0,0.0,535.0,2112.0,06,001,441602
06001441700,2014,"Census Tract 4417, Alameda County, California",7628.0,80833.0,398700.0,1988.0,479.0,44.0,2411.0,41.0,0.0,210.0,2455.0,06,001,441700
06001441800,2014,"Census Tract 4418, Alameda County, California",7065.0,94849.0,537300.0,2477.0,82.0,105.0,3037.0,15.0,13.0,311.0,1102.0,06,001,441800
06001441921,2014,"Census Tract 4419.21, Alameda County, California",3842.0,105398.0,395100.0,694.0,171.0,66.0,1631.0,0.0,0.0,216.0,1070.0,06,001,441921
06001441923,2014,"Census Tract 4419.23, Alameda County, California",5452.0,65441.0,441200.0,1040.0,258.0,0.0,3429.0,0.0,0.0,198.0,527.0,06,001,441923
06001441924,2014,"Census Tract 4419.24, Alameda County, California",7274.0,108292.0,509900.0,2387.0,35.0,43.0,3399.0,0.0,53.0,356.0,1001.0,06,001,441924
06001441925,2014,"Census Tract 4419.25, Alameda County, California",6042.0,113285.0,281600.0,1294.0,183.0,84.0,3579.0,9.0,0.0,269.0,624.0,06,001,441925
06001441926,2014,"Census Tract 4419.26, Alameda County, California",4220.0,75000.0,449100.0,704.0,201.0,12.0,1593.0,39.0,0.0,108.0,1563.0,06,001,441926
06001441927,2014,"Census Tract 4419.27, Alameda County, California",4257.0,81944.0,438200.0,554.0,285.0,0.0,2816.0,0.0,98.0,196.0,308.0,06,001,441927
06001442000,2014,"Census Tract 4420, Alameda County, California",3226.0,159653.0,1000001.0,770.0,4.0,0.0,2211.0,11.0,58.0,115.0,57.0,06,001,442000
06001442100,2014,"Census Tract 4421, Alameda County, California",4988.0,159345.0,885800.0,909.0,35.0,37.0,3693.0,0.0,9.0,127.0,178.0,06,001,442100
06001442200,2014,"Census Tract 4422, Alameda County, California",6702.0,142128.0,931400.0,1538.0,45.0,0.0,4631.0,0.0,36.0,256.0,196.0,06,001,442200
06001442301,2014,"Census Tract 4423.01, Alameda County, California",4552.0,83148.0,593900.0,1122.0,316.0,35.0,2250.0,0.0,0.0,126.0,703.0,06,001,442301
06001442302,2014,"Census Tract 4423.02, Alameda County, California",5426.0,66533.0,505700.0,1400.0,427.0,29.0,2611.0,12.0,0.0,239.0,708.0,06,001,442302
06001442400,2014,"Census Tract 4424, Alameda County, California",6947.0,90167.0,501500.0,1769.0,272.0,57.0,2360.0,78.0,8.0,236.0,2189.0,06,001,442400
06001442500,2014,"Census Tract 4425, Alameda County, California",7614.0,77386.0,462400.0,2432.0,496.0,80.0,3141.0,99.0,0.0,212.0,1154.0,06,001,442500
06001442601,2014,"Census Tract 4426.01, Alameda County, California",3606.0,101895.0,632800.0,1567.0,130.0,0.0,1165.0,0.0,0.0,148.0,596.0,06,001,442601
06001442602,2014,"Census Tract 4426.02, Alameda County, California",4926.0,67303.0,705500.0,1815.0,254.0,9.0,1576.0,38.0,72.0,109.0,1053.0,06,001,442602
06001442700,2014,"Census Tract 4427, Alameda County, California",3180.0,112872.0,602500.0,1367.0,31.0,44.0,956.0,0.0,0.0,105.0,721.0,06,001,442700
06001442800,2014,"Census Tract 4428, Alameda County, California",3143.0,93644.0,495800.0,1199.0,136.0,0.0,1021.0,0.0,14.0,26.0,747.0,06,001,442800
06001442900,2014,"Census Tract 4429, Alameda County, California",7797.0,107716.0,537600.0,2558.0,347.0,13.0,2689.0,106.0,0.0,659.0,1425.0,06,001,442900
06001443001,2014,"Census Tract 4430.01, Alameda County, California",2988.0,85571.0,460100.0,831.0,53.0,0.0,813.0,34.0,0.0,147.0,1110.0,06,001,443001
06001443002,2014,"Census Tract 4430.02, Alameda County, California",6158.0,77167.0,520000.0,1707.0,16.0,22.0,2825.0,0.0,0.0,43.0,1567.0,06,001,443002
06001443102,2014,"Census Tract 4431.02, Alameda County, California",5128.0,143889.0,918500.0,914.0,16.0,7.0,3664.0,51.0,19.0,102.0,355.0,06,001,443102
06001443103,2014,"Census Tract 4431.03, Alameda County, California",4005.0,218080.0,1000001.0,363.0,89.0,14.0,3338.0,0.0,0.0,164.0,37.0,06,001,443103
06001443104,2014,"Census Tract 4431.04, Alameda County, California",5699.0,121691.0,932800.0,896.0,26.0,19.0,4158.0,19.0,0.0,225.0,358.0,06,001,443104
06001443105,2014,"Census Tract 4431.05, Alameda County, California",4360.0,159432.0,979100.0,712.0,78.0,13.0,3356.0,39.0,17.0,145.0,0.0,06,001,443105
06001443200,2014,"Census Tract 4432, Alameda County, California",3522.0,210320.0,1000001.0,659.0,10.0,9.0,2394.0,13.0,67.0,269.0,104.0,06,001,443200
06001443301,2014,"Census Tract 4433.01, Alameda County, California",4162.0,146207.0,759400.0,984.0,117.0,18.0,2583.0,0.0,12.0,243.0,205.0,06,001,443301
06001443321,2014,"Census Tract 4433.21, Alameda County, California",3125.0,97857.0,394700.0,538.0,84.0,0.0,2323.0,0.0,0.0,28.0,152.0,06,001,443321
06001443322,2014,"Census Tract 4433.22, Alameda County, California",3323.0,138170.0,701300.0,812.0,79.0,25.0,2130.0,43.0,14.0,99.0,121.0,06,001,443322
06001444100,2014,"Census Tract 4441, Alameda County, California",7540.0,91942.0,552100.0,3240.0,101.0,7.0,1748.0,214.0,0.0,283.0,1947.0,06,001,444100
06001444200,2014,"Census Tract 4442, Alameda County, California",6524.0,84974.0,414500.0,1749.0,298.0,0.0,1707.0,198.0,0.0,222.0,2350.0,06,001,444200
06001444301,2014,"Census Tract 4443.01, Alameda County, California",3900.0,95042.0,476500.0,1254.0,95.0,18.0,1126.0,96.0,0.0,172.0,1139.0,06,001,444301
06001444302,2014,"Census Tract 4443.02, Alameda County, California",4744.0,73777.0,496200.0,841.0,115.0,43.0,1113.0,0.0,0.0,219.0,2436.0,06,001,444302
06001444400,2014,"Census Tract 4444, Alameda County, California",4816.0,80903.0,370700.0,1094.0,162.0,61.0,979.0,0.0,9.0,241.0,2331.0,06,001,444400
06001444500,2014,"Census Tract 4445, Alameda County, California",6846.0,76998.0,448000.0,1363.0,601.0,2.0,2163.0,7.0,0.0,37.0,2675.0,06,001,444500
06001444601,2014,"Census Tract 4446.01, Alameda County, California",5028.0,98625.0,474800.0,1683.0,325.0,68.0,1759.0,55.0,0.0,149.0,1019.0,06,001,444601
06001444602,2014,"Census Tract 4446.02, Alameda County, California",4237.0,98636.0,355300.0,950.0,286.0,6.0,2173.0,0.0,42.0,258.0,528.0,06,001,444602
06001450101,2014,"Census Tract 4501.01, Alameda County, California",4450.0,125194.0,552200.0,1538.0,292.0,7.0,1887.0,16.0,0.0,410.0,300.0,06,001,450101
06001450102,2014,"Census Tract 4501.02, Alameda County, California",7798.0,132708.0,684300.0,1640.0,1530.0,124.0,1812.0,53.0,162.0,402.0,2096.0,06,001,450102
06001450200,2014,"Census Tract 4502, Alameda County, California",5026.0,92466.0,462000.0,2737.0,230.0,0.0,1261.0,11.0,0.0,338.0,449.0,06,001,450200
06001450300,2014,"Census Tract 4503, Alameda County, California",5045.0,106494.0,491800.0,2655.0,247.0,87.0,1177.0,0.0,0.0,199.0,758.0,06,001,450300
06001450400,2014,"Census Tract 4504, Alameda County, California",5974.0,91083.0,468400.0,3480.0,81.0,40.0,1492.0,1.0,0.0,57.0,823.0,06,001,450400
06001450501,2014,"Census Tract 4505.01, Alameda County, California",3342.0,107417.0,531100.0,2040.0,174.0,0.0,481.0,0.0,0.0,106.0,541.0,06,001,450501
06001450502,2014,"Census Tract 4505.02, Alameda County, California",5152.0,139655.0,716800.0,2926.0,50.0,22.0,1279.0,0.0,0.0,445.0,430.0,06,001,450502
06001450601,2014,"Census Tract 4506.01, Alameda County, California",3419.0,124722.0,1000001.0,2144.0,142.0,0.0,836.0,3.0,12.0,117.0,165.0,06,001,450601
06001450602,2014,"Census Tract 4506.02, Alameda County, California",9252.0,133899.0,722200.0,5520.0,280.0,7.0,2205.0,31.0,139.0,206.0,864.0,06,001,450602
06001450603,2014,"Census Tract 4506.03, Alameda County, California",4630.0,127125.0,620900.0,2837.0,13.0,0.0,1110.0,0.0,0.0,157.0,513.0,06,001,450603
06001450604,2014,"Census Tract 4506.04, Alameda County, California",4865.0,122961.0,821500.0,3316.0,71.0,6.0,773.0,0.0,0.0,137.0,562.0,06,001,450604
06001450605,2014,"Census Tract 4506.05, Alameda County, California",3998.0,119844.0,646600.0,2469.0,58.0,0.0,967.0,0.0,0.0,191.0,313.0,06,001,450605
06001450606,2014,"Census Tract 4506.06, Alameda County, California",5877.0,146140.0,809800.0,3376.0,176.0,43.0,1407.0,12.0,0.0,407.0,456.0,06,001,450606
06001450607,2014,"Census Tract 4506.07, Alameda County, California",5123.0,80806.0,776100.0,2577.0,200.0,0.0,1013.0,30.0,31.0,278.0,994.0,06,001,450607
06001450701,2014,"Census Tract 4507.01, Alameda County, California",8245.0,180291.0,1000001.0,5146.0,27.0,0.0,2304.0,0.0,18.0,265.0,485.0,06,001,450701
06001450741,2014,"Census Tract 4507.41, Alameda County, California",5234.0,101068.0,776600.0,2896.0,141.0,6.0,757.0,0.0,0.0,146.0,1288.0,06,001,450741
06001450742,2014,"Census Tract 4507.42, Alameda County, California",4745.0,118646.0,695000.0,2936.0,79.0,0.0,1008.0,0.0,0.0,123.0,599.0,06,001,450742
06001450743,2014,"Census Tract 4507.43, Alameda County, California",5887.0,92188.0,476600.0,1845.0,263.0,0.0,2898.0,46.0,0.0,174.0,661.0,06,001,450743
06001450744,2014,"Census Tract 4507.44, Alameda County, California",4876.0,120284.0,666200.0,2722.0,82.0,14.0,1340.0,0.0,0.0,134.0,593.0,06,001,450744
06001450745,2014,"Census Tract 4507.45, Alameda County, California",5829.0,152014.0,682600.0,2653.0,27.0,12.0,2596.0,55.0,0.0,184.0,302.0,06,001,450745
06001450746,2014,"Census Tract 4507.46, Alameda County, California",3284.0,115000.0,614900.0,2389.0,36.0,4.0,246.0,10.0,19.0,66.0,514.0,06,001,450746
06001450750,2014,"Census Tract 4507.50, Alameda County, California",3961.0,84091.0,384200.0,1692.0,188.0,0.0,1313.0,55.0,0.0,168.0,545.0,06,001,450750
06001450751,2014,"Census Tract 4507.51, Alameda County, California",4045.0,179523.0,809700.0,1182.0,255.0,40.0,2280.0,0.0,0.0,59.0,229.0,06,001,450751
06001450752,2014,"Census Tract 4507.52, Alameda County, California",5575.0,162891.0,849700.0,1750.0,221.0,11.0,2925.0,8.0,30.0,289.0,341.0,06,001,450752
06001451101,2014,"Census Tract 4511.01, Alameda County, California",7024.0,136280.0,613300.0,4645.0,164.0,11.0,1187.0,2.0,1.0,213.0,801.0,06,001,451101
06001451102,2014,"Census Tract 4511.02, Alameda County, California",4031.0,141713.0,864100.0,3063.0,28.0,9.0,430.0,60.0,0.0,128.0,322.0,06,001,451102
06001451201,2014,"Census Tract 4512.01, Alameda County, California",6768.0,91446.0,375700.0,4003.0,250.0,17.0,788.0,0.0,0.0,315.0,1395.0,06,001,451201
06001451202,2014,"Census Tract 4512.02, Alameda County, California",3936.0,110391.0,434400.0,2604.0,35.0,8.0,417.0,5.0,0.0,64.0,811.0,06,001,451202
06001451300,2014,"Census Tract 4513, Alameda County, California",7116.0,105238.0,464000.0,5000.0,121.0,0.0,326.0,26.0,0.0,98.0,1545.0,06,001,451300
06001451401,2014,"Census Tract 4514.01, Alameda County, California",6312.0,91250.0,552700.0,3983.0,44.0,19.0,648.0,0.0,0.0,222.0,1396.0,06,001,451401
06001451403,2014,"Census Tract 4514.03, Alameda County, California",2100.0,96359.0,391700.0,1223.0,20.0,0.0,351.0,0.0,0.0,12.0,494.0,06,001,451403
06001451404,2014,"Census Tract 4514.04, Alameda County, California",6217.0,55639.0,338100.0,2562.0,94.0,0.0,395.0,0.0,24.0,109.0,3033.0,06,001,451404
06001451501,2014,"Census Tract 4515.01, Alameda County, California",4524.0,78786.0,623500.0,3118.0,71.0,0.0,456.0,0.0,0.0,111.0,768.0,06,001,451501
06001451503,2014,"Census Tract 4515.03, Alameda County, California",5564.0,77778.0,448000.0,3313.0,4.0,37.0,651.0,0.0,0.0,205.0,1391.0,06,001,451503
06001451504,2014,"Census Tract 4515.04, Alameda County, California",1673.0,107850.0,506900.0,1335.0,40.0,0.0,125.0,16.0,0.0,56.0,101.0,06,001,451504
06001451505,2014,"Census Tract 4515.05, Alameda County, California",3314.0,140417.0,584400.0,2907.0,0.0,0.0,131.0,0.0,0.0,40.0,236.0,06,001,451505
06001451506,2014,"Census Tract 4515.06, Alameda County, California",3555.0,76181.0,460500.0,1468.0,230.0,0.0,212.0,0.0,0.0,299.0,1346.0,06,001,451506
06001451601,2014,"Census Tract 4516.01, Alameda County, California",5045.0,131196.0,711400.0,3775.0,7.0,8.0,524.0,13.0,0.0,170.0,548.0,06,001,451601
06001451602,2014,"Census Tract 4516.02, Alameda County, California",6740.0,91250.0,494500.0,4916.0,38.0,8.0,652.0,33.0,0.0,188.0,905.0,06,001,451602
06001451701,2014,"Census Tract 4517.01, Alameda County, California",2895.0,95848.0,452500.0,2095.0,50.0,8.0,226.0,0.0,0.0,109.0,407.0,06,001,451701
06001451703,2014,"Census Tract 4517.03, Alameda County, California",4492.0,133722.0,545500.0,2887.0,141.0,32.0,675.0,0.0,0.0,78.0,694.0,06,001,451703
06001451704,2014,"Census Tract 4517.04, Alameda County, California",4228.0,92944.0,525400.0,3277.0,41.0,10.0,50.0,0.0,0.0,89.0,761.0,06,001,451704
06001981900,2014,"Census Tract 9819, Alameda County, California",28.0,48333.0,-666666666.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,001,981900
06001982000,2014,"Census Tract 9820, Alameda County, California",83.0,145278.0,376200.0,56.0,0.0,0.0,11.0,0.0,0.0,0.0,16.0,06,001,982000
06001983200,2014,"Census Tract 9832, Alameda County, California",591.0,121071.0,382400.0,227.0,64.0,2.0,159.0,6.0,0.0,44.0,91.0,06,001,983200
06001990000,2014,"Census Tract 9900, Alameda County, California",0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,001,990000
06001400100,2014,"Census Tract 4001, Alameda County, California",3385.0,165625.0,1000001.0,2098.0,137.0,0.0,722.0,0.0,63.0,102.0,263.0,06,001,400100
06001400200,2014,"Census Tract 4002, Alameda County, California",1939.0,134531.0,886400.0,1390.0,34.0,0.0,213.0,0.0,4.0,164.0,134.0,06,001,400200
06001400300,2014,"Census Tract 4003, Alameda County, California",5428.0,71618.0,761100.0,3336.0,715.0,13.0,673.0,0.0,0.0,273.0,418.0,06,001,400300
06001400400,2014,"Census Tract 4004, Alameda County, California",4279.0,98824.0,723100.0,2557.0,713.0,17.0,347.0,0.0,0.0,188.0,457.0,06,001,400400
06001400500,2014,"Census Tract 4005, Alameda County, California",3516.0,73837.0,593200.0,1842.0,902.0,8.0,115.0,0.0,9.0,128.0,520.0,06,001,400500
06001400600,2014,"Census Tract 4006, Alameda County, California",1750.0,57639.0,434300.0,627.0,638.0,15.0,85.0,0.0,0.0,162.0,238.0,06,001,400600
06001400700,2014,"Census Tract 4007, Alameda County, California",4396.0,41023.0,464200.0,1502.0,1919.0,73.0,114.0,0.0,16.0,303.0,476.0,06,001,400700
06001400800,2014,"Census Tract 4008, Alameda County, California",3218.0,59018.0,445000.0,1166.0,1156.0,0.0,361.0,0.0,9.0,57.0,469.0,06,001,400800
06001400900,2014,"Census Tract 4009, Alameda County, California",2031.0,60089.0,459300.0,979.0,630.0,21.0,217.0,0.0,32.0,55.0,97.0,06,001,400900
06001401000,2014,"Census Tract 4010, Alameda County, California",5505.0,38403.0,346500.0,1559.0,2257.0,12.0,203.0,88.0,22.0,228.0,1136.0,06,001,401000
06001401100,2014,"Census Tract 4011, Alameda County, California",4240.0,56401.0,562200.0,2089.0,951.0,5.0,515.0,0.0,0.0,212.0,468.0,06,001,401100
06001401200,2014,"Census Tract 4012, Alameda County, California",2345.0,76897.0,588100.0,1336.0,270.0,4.0,242.0,33.0,0.0,104.0,356.0,06,001,401200
06001401300,2014,"Census Tract 4013, Alameda County, California",3815.0,36782.0,453300.0,941.0,1244.0,50.0,736.0,0.0,0.0,162.0,682.0,06,001,401300
06001401400,2014,"Census Tract 4014, Alameda County, California",4297.0,30023.0,309200.0,827.0,1924.0,68.0,473.0,25.0,8.0,135.0,855.0,06,001,401400
06001401500,2014,"Census Tract 4015, Alameda County, California",2131.0,44728.0,308700.0,843.0,770.0,6.0,208.0,0.0,0.0,89.0,217.0,06,001,401500
06001401600,2014,"Census Tract 4016, Alameda County, California",1919.0,31280.0,288800.0,410.0,903.0,5.0,228.0,49.0,12.0,84.0,233.0,06,001,401600
06001401700,2014,"Census Tract 4017, Alameda County, California",2603.0,61563.0,351500.0,621.0,753.0,0.0,282.0,0.0,11.0,77.0,859.0,06,001,401700
06001401800,2014,"Census Tract 4018, Alameda County, California",1794.0,31125.0,265800.0,338.0,910.0,1.0,20.0,0.0,7.0,166.0,353.0,06,001,401800
06001402200,2014,"Census Tract 4022, Alameda County, California",2446.0,36224.0,335300.0,460.0,930.0,0.0,289.0,70.0,0.0,32.0,665.0,06,001,402200
06001402400,2014,"Census Tract 4024, Alameda County, California",2846.0,28606.0,380500.0,434.0,1673.0,30.0,233.0,0.0,62.0,97.0,317.0,06,001,402400
