geoid,year,NAME,B01001_001E,B19013_001E,B25077_001E,B03002_003E,B03002_004E,B02001_004E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,state,county,tract
06075026401,2016,"Census Tract 264.01, San Francisco County, California",3710,50694.0,564400.0,157.0,321.0,0.0,2577.0,22.0,0.0,36.0,597.0,06,075,026401
06075026402,2016,"Census Tract 264.02, San Francisco County, California",4734,82969.0,614300.0,394.0,382.0,20.0,2439.0,0.0,0.0,117.0,1382.0,06,075,026402
06075026403,2016,"Census Tract 264.03, San Francisco County, California",3868,66875.0,598100.0,203.0,89.0,6.0,2546.0,0.0,7.0,191.0,826.0,06,075,026403
06075026404,2016,"Census Tract 264.04, San Francisco County, California",2823,48000.0,484700.0,102.0,443.0,0.0,1432.0,202.0,0.0,20.0,624.0,06,075,026404
06075030101,2016,"Census Tract 301.01, San Francisco County, California",4936,94857.0,890900.0,2909.0,115.0,45.0,1068.0,16.0,157.0,169.0,457.0,06,075,030101
06075030102,2016,"Census Tract 301.02, San Francisco County, California",5073,111651.0,1183200.0,3221.0,72.0,23.0,1093.0,0.0,131.0,121.0,435.0,06,075,030102
06075030201,2016,"Census Tract 302.01, San Francisco County, California",4327,91387.0,903900.0,2318.0,38.0,0.0,1473.0,0.0,0.0,254.0,244.0,06,075,030201
06075030202,2016,"Census Tract 302.02, San Francisco County, California",4621,105457.0,971600.0,2114.0,105.0,0.0,1254.0,0.0,0.0,467.0,681.0,06,075,030202
06075030301,2016,"Census Tract 303.01, San Francisco County, California",6024,130234.0,1062800.0,2665.0,166.0,0.0,2498.0,0.0,41.0,284.0,370.0,06,075,030301
06075030302,2016,"Census Tract 303.02, San Francisco County, California",4143,133984.0,961500.0,1590.0,64.0,0.0,2003.0,0.0,17.0,116.0,353.0,06,075,030302
06075030400,2016,"Census Tract 304, San Francisco County, California",5568,154769.0,1164500.0,2669.0,140.0,9.0,2122.0,27.0,74.0,326.0,201.0,06,075,030400
06075030500,2016,"Census Tract 305, San Francisco County, California",2950,109352.0,915000.0,1353.0,224.0,14.0,739.0,19.0,8.0,228.0,373.0,06,075,030500
06075030600,2016,"Census Tract 306, San Francisco County, California",2424,158421.0,1047800.0,1256.0,14.0,0.0,724.0,0.0,24.0,84.0,322.0,06,075,030600
06075030700,2016,"Census Tract 307, San Francisco County, California",6673,126875.0,943300.0,3488.0,81.0,19.0,1877.0,0.0,132.0,291.0,804.0,06,075,030700
06075030800,2016,"Census Tract 308, San Francisco County, California",6136,134481.0,1126700.0,3055.0,298.0,30.0,1801.0,52.0,0.0,266.0,634.0,06,075,030800
06075030900,2016,"Census Tract 309, San Francisco County, California",6891,157820.0,1182700.0,3048.0,93.0,0.0,2902.0,29.0,0.0,295.0,524.0,06,075,030900
06075031000,2016,"Census Tract 310, San Francisco County, California",3601,128517.0,1008100.0,1714.0,57.0,6.0,1193.0,0.0,27.0,106.0,498.0,06,075,031000
06075031100,2016,"Census Tract 311, San Francisco County, California",6885,110417.0,792600.0,3002.0,454.0,0.0,2080.0,13.0,0.0,406.0,930.0,06,075,031100
06075031201,2016,"Census Tract 312.01, San Francisco County, California",7331,80462.0,622400.0,1207.0,525.0,45.0,4324.0,0.0,72.0,275.0,883.0,06,075,031201
06075031202,2016,"Census Tract 312.02, San Francisco County, California",3220,73839.0,642700.0,344.0,522.0,6.0,1845.0,26.0,0.0,113.0,370.0,06,075,031202
06075031301,2016,"Census Tract 313.01, San Francisco County, California",4477,93750.0,693500.0,796.0,890.0,33.0,2087.0,0.0,0.0,363.0,341.0,06,075,031301
06075980300,2016,"Census Tract 9803, San Francisco County, California",89,106944.0,-666666666.0,84.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,06,075,980300
06075980401,2016,"Census Tract 9804.01, San Francisco County, California",0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,075,980401
06075980501,2016,"Census Tract 9805.01, San Francisco County, California",853,16473.0,665200.0,29.0,187.0,0.0,411.0,113.0,0.0,34.0,79.0,06,075,980501
06075980600,2016,"Census Tract 9806, San Francisco County, California",476,-666666666.0,588400.0,75.0,241.0,0.0,44.0,0.0,0.0,4.0,112.0,06,075,980600
06075980900,2016,"Census Tract 9809, San Francisco County, California",260,101000.0,-666666666.0,126.0,18.0,0.0,37.0,9.0,0.0,9.0,61.0,06,075,980900
06075990100,2016,"Census Tract 9901, San Francisco County, California",0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,075,990100
06001451101,2016,"Census Tract 4511.01, Alameda County, California",7413,149203.0,709400.0,4807.0,186.0,8.0,982.0,86.0,1.0,382.0,961.0,06,001,451101
06001451102,2016,"Census Tract 4511.02, Alameda County, California",4111,163170.0,951300.0,3136.0,25.0,14.0,348.0,69.0,0.0,216.0,303.0,06,001,451102
06001451201,2016,"Census Tract 4512.01, Alameda County, California",7134,92450.0,476600.0,3999.0,16.0,28.0,1007.0,0.0,0.0,442.0,1657.0,06,001,451201
06001451202,2016,"Census Tract 4512.02, Alameda County, California",4296,113828.0,530800.0,2622.0,16.0,8.0,597.0,0.0,0.0,115.0,938.0,06,001,451202
06001451300,2016,"Census Tract 4513, Alameda County, California",7089,100699.0,520800.0,4483.0,179.0,0.0,662.0,19.0,0.0,343.0,1403.0,06,001,451300
06001451401,2016,"Census Tract 4514.01, Alameda County, California",6149,94063.0,624400.0,4265.0,102.0,31.0,548.0,0.0,0.0,164.0,1055.0,06,001,451401
06001451403,2016,"Census Tract 4514.03, Alameda County, California",2343,106250.0,478000.0,1390.0,51.0,0.0,267.0,0.0,8.0,45.0,582.0,06,001,451403
06001451404,2016,"Census Tract 4514.04, Alameda County, California",6318,55994.0,401900.0,2549.0,141.0,3.0,432.0,0.0,33.0,151.0,3009.0,06,001,451404
06001451501,2016,"Census Tract 4515.01, Alameda County, California",4759,103350.0,745400.0,3338.0,39.0,0.0,516.0,0.0,0.0,133.0,733.0,06,001,451501
06001451503,2016,"Census Tract 4515.03, Alameda County, California",5912,94013.0,541500.0,3843.0,6.0,46.0,452.0,0.0,0.0,239.0,1372.0,06,001,451503
06001451504,2016,"Census Tract 4515.04, Alameda County, California",1723,110563.0,561600.0,1064.0,42.0,0.0,166.0,52.0,23.0,67.0,309.0,06,001,451504
06001451505,2016,"Census Tract 4515.05, Alameda County, California",3289,150388.0,680000.0,2661.0,0.0,15.0,157.0,0.0,0.0,49.0,422.0,06,001,451505
06001451506,2016,"Census Tract 4515.06, Alameda County, California",3507,92198.0,590000.0,1315.0,78.0,0.0,282.0,20.0,0.0,290.0,1522.0,06,001,451506
06001451601,2016,"Census Tract 4516.01, Alameda County, California",5157,136836.0,788100.0,3986.0,7.0,15.0,566.0,16.0,0.0,146.0,421.0,06,001,451601
06001451602,2016,"Census Tract 4516.02, Alameda County, California",7119,85925.0,578800.0,4951.0,24.0,19.0,588.0,66.0,0.0,205.0,1266.0,06,001,451602
06001451701,2016,"Census Tract 4517.01, Alameda County, California",3013,103005.0,555200.0,2141.0,30.0,5.0,165.0,0.0,0.0,222.0,450.0,06,001,451701
06001451703,2016,"Census Tract 4517.03, Alameda County, California",4568,130369.0,643600.0,2903.0,24.0,35.0,716.0,0.0,0.0,172.0,741.0,06,001,451703
06001451704,2016,"Census Tract 4517.04, Alameda County, California",4647,96964.0,641800.0,3480.0,68.0,12.0,247.0,0.0,0.0,74.0,766.0,06,001,451704
06001981900,2016,"Census Tract 9819, Alameda County, California",53,105714.0,-666666666.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,001,981900
06001982000,2016,"Census Tract 9820, Alameda County, California",58,160417.0,425000.0,36.0,0.0,0.0,7.0,0.0,0.0,0.0,15.0,06,001,982000
06001983200,2016,"Census Tract 9832, Alameda County, California",572,131250.0,471100.0,235.0,46.0,10.0,162.0,0.0,0.0,36.0,90.0,06,001,983200
06001990000,2016,"Census Tract 9900, Alameda County, California",0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,001,990000
06001400100,2016,"Census Tract 4001, Alameda County, California",3018,177417.0,1074100.0,2145.0,92.0,0.0,491.0,0.0,75.0,132.0,83.0,06,001,400100
06001400200,2016,"Census Tract 4002, Alameda County, California",1960,153125.0,978900.0,1426.0,11.0,4.0,165.0,0.0,5.0,138.0,211.0,06,001,400200
06001400300,2016,"Census Tract 4003, Alameda County, California",5236,85313.0,912700.0,3346.0,606.0,9.0,599.0,36.0,0.0,254.0,386.0,06,001,400300
06001400400,2016,"Census Tract 4004, Alameda County, California",4171,99539.0,848900.0,2758.0,410.0,25.0,458.0,0.0,0.0,266.0,266.0,06,001,400400
06001400500,2016,"Census Tract 4005, Alameda County, California",3748,83650.0,683500.0,1972.0,944.0,0.0,140.0,24.0,19.0,163.0,486.0,06,001,400500
06001400600,2016,"Census Tract 4006, Alameda County, California",1661,61597.0,572300.0,636.0,584.0,5.0,116.0,0.0,19.0,143.0,158.0,06,001,400600
06001400700,2016,"Census Tract 4007, Alameda County, California",4552,46424.0,608500.0,1700.0,1691.0,91.0,119.0,0.0,0.0,215.0,752.0,06,001,400700
06001400800,2016,"Census Tract 4008, Alameda County, California",3506,61111.0,535600.0,1390.0,1093.0,7.0,436.0,0.0,0.0,159.0,421.0,06,001,400800
06001400900,2016,"Census Tract 4009, Alameda County, California",2262,55691.0,505100.0,899.0,734.0,10.0,188.0,0.0,63.0,104.0,264.0,06,001,400900
06001401000,2016,"Census Tract 4010, Alameda County, California",6193,51073.0,422100.0,1914.0,2057.0,9.0,194.0,85.0,56.0,498.0,1380.0,06,001,401000
06001401100,2016,"Census Tract 4011, Alameda County, California",4138,71205.0,596200.0,2130.0,669.0,0.0,622.0,0.0,0.0,262.0,455.0,06,001,401100
06001401200,2016,"Census Tract 4012, Alameda County, California",2614,83208.0,665900.0,1486.0,366.0,19.0,186.0,0.0,0.0,128.0,438.0,06,001,401200
06001401300,2016,"Census Tract 4013, Alameda County, California",3976,37123.0,588300.0,1287.0,1289.0,37.0,709.0,0.0,0.0,157.0,506.0,06,001,401300
06001401400,2016,"Census Tract 4014, Alameda County, California",4108,25985.0,363900.0,691.0,1620.0,100.0,352.0,27.0,36.0,159.0,1145.0,06,001,401400
06001401500,2016,"Census Tract 4015, Alameda County, California",2605,48903.0,405400.0,957.0,1009.0,6.0,189.0,23.0,0.0,109.0,314.0,06,001,401500
06001401600,2016,"Census Tract 4016, Alameda County, California",2173,36544.0,366700.0,554.0,713.0,11.0,233.0,65.0,20.0,110.0,478.0,06,001,401600
06001401700,2016,"Census Tract 4017, Alameda County, California",2679,66308.0,408700.0,851.0,642.0,0.0,267.0,0.0,0.0,77.0,842.0,06,001,401700
06001401800,2016,"Census Tract 4018, Alameda County, California",1866,28185.0,426700.0,510.0,798.0,0.0,43.0,0.0,5.0,149.0,361.0,06,001,401800
06001402200,2016,"Census Tract 4022, Alameda County, California",2406,45400.0,465400.0,652.0,768.0,17.0,341.0,37.0,0.0,46.0,545.0,06,001,402200
06001402400,2016,"Census Tract 4024, Alameda County, California",2773,33724.0,450000.0,605.0,1539.0,16.0,303.0,9.0,0.0,65.0,237.0,06,001,402400
06001402500,2016,"Census Tract 4025, Alameda County, California",1833,23693.0,326700.0,155.0,1171.0,14.0,79.0,0.0,0.0,75.0,353.0,06,001,402500
06001402600,2016,"Census Tract 4026, Alameda County, California",1272,22955.0,346600.0,219.0,327.0,2.0,598.0,0.0,5.0,27.0,94.0,06,001,402600
06001402700,2016,"Census Tract 4027, Alameda County, California",1734,44792.0,417900.0,477.0,617.0,33.0,175.0,0.0,11.0,47.0,396.0,06,001,402700
06001402800,2016,"Census Tract 4028, Alameda County, California",3798,17363.0,550000.0,912.0,1582.0,36.0,802.0,0.0,0.0,152.0,337.0,06,001,402800
06001402900,2016,"Census Tract 4029, Alameda County, California",1392,28854.0,-666666666.0,326.0,286.0,46.0,514.0,0.0,0.0,66.0,167.0,06,001,402900
06001403000,2016,"Census Tract 4030, Alameda County, California",3167,19490.0,397100.0,210.0,139.0,39.0,2607.0,69.0,20.0,27.0,56.0,06,001,403000
06001403100,2016,"Census Tract 4031, Alameda County, California",1721,51184.0,435000.0,436.0,302.0,36.0,739.0,6.0,0.0,38.0,171.0,06,001,403100
06001403300,2016,"Census Tract 4033, Alameda County, California",4159,52246.0,346700.0,849.0,401.0,19.0,2266.0,0.0,0.0,308.0,316.0,06,001,403300
06001403400,2016,"Census Tract 4034, Alameda County, California",4360,51172.0,397300.0,1634.0,957.0,47.0,1097.0,0.0,41.0,208.0,376.0,06,001,403400
06001403501,2016,"Census Tract 4035.01, Alameda County, California",4435,37032.0,439800.0,1468.0,1059.0,72.0,1022.0,0.0,0.0,310.0,533.0,06,001,403501
06001403502,2016,"Census Tract 4035.02, Alameda County, California",2081,67672.0,385900.0,1075.0,423.0,0.0,313.0,0.0,0.0,98.0,172.0,06,001,403502
06001403600,2016,"Census Tract 4036, Alameda County, California",4751,70600.0,408700.0,1798.0,1372.0,35.0,566.0,4.0,14.0,363.0,599.0,06,001,403600
06001403701,2016,"Census Tract 4037.01, Alameda County, California",2755,66086.0,304900.0,1524.0,473.0,0.0,241.0,0.0,28.0,199.0,290.0,06,001,403701
06001403702,2016,"Census Tract 4037.02, Alameda County, California",2027,78266.0,569400.0,1184.0,175.0,0.0,279.0,36.0,0.0,106.0,247.0,06,001,403702
06001403800,2016,"Census Tract 4038, Alameda County, California",3323,85313.0,783800.0,2140.0,254.0,0.0,384.0,0.0,13.0,252.0,280.0,06,001,403800
06001403900,2016,"Census Tract 4039, Alameda County, California",3938,73125.0,352500.0,2153.0,671.0,12.0,689.0,0.0,38.0,216.0,159.0,06,001,403900
06001404000,2016,"Census Tract 4040, Alameda County, California",2932,77065.0,432200.0,1742.0,177.0,5.0,315.0,31.0,43.0,189.0,430.0,06,001,404000
06001404101,2016,"Census Tract 4041.01, Alameda County, California",3187,86635.0,638600.0,2092.0,176.0,8.0,379.0,0.0,37.0,279.0,216.0,06,001,404101
06001404102,2016,"Census Tract 4041.02, Alameda County, California",2438,77303.0,432100.0,1615.0,264.0,12.0,286.0,19.0,10.0,22.0,218.0,06,001,404102
06001404200,2016,"Census Tract 4042, Alameda County, California",3650,169519.0,1047400.0,2425.0,495.0,0.0,335.0,26.0,7.0,181.0,181.0,06,001,404200
06001404300,2016,"Census Tract 4043, Alameda County, California",3329,193523.0,1163100.0,2138.0,165.0,0.0,402.0,24.0,0.0,242.0,358.0,06,001,404300
06001404400,2016,"Census Tract 4044, Alameda County, California",5404,150074.0,853200.0,3751.0,110.0,0.0,946.0,0.0,0.0,239.0,358.0,06,001,404400
06001404501,2016,"Census Tract 4045.01, Alameda County, California",1836,181484.0,999400.0,1193.0,81.0,0.0,255.0,6.0,0.0,151.0,150.0,06,001,404501
06001404502,2016,"Census Tract 4045.02, Alameda County, California",5403,133068.0,779400.0,3567.0,265.0,0.0,702.0,0.0,0.0,430.0,439.0,06,001,404502
06001404600,2016,"Census Tract 4046, Alameda County, California",4347,163322.0,854800.0,3178.0,202.0,26.0,579.0,31.0,11.0,164.0,164.0,06,001,404600
06001404700,2016,"Census Tract 4047, Alameda County, California",2166,159107.0,862700.0,1530.0,114.0,4.0,275.0,0.0,20.0,59.0,168.0,06,001,404700
06001404800,2016,"Census Tract 4048, Alameda County, California",2784,61875.0,685300.0,1131.0,534.0,34.0,550.0,17.0,50.0,216.0,268.0,06,001,404800
06001404900,2016,"Census Tract 4049, Alameda County, California",3995,84375.0,636300.0,2260.0,423.0,14.0,488.0,51.0,16.0,285.0,458.0,06,001,404900
06001405000,2016,"Census Tract 4050, Alameda County, California",3248,122237.0,722800.0,2108.0,308.0,11.0,386.0,0.0,0.0,192.0,250.0,06,001,405000
06001405100,2016,"Census Tract 4051, Alameda County, California",4265,182153.0,1117100.0,2730.0,683.0,0.0,445.0,0.0,10.0,261.0,136.0,06,001,405100
06001405200,2016,"Census Tract 4052, Alameda County, California",5099,75417.0,740000.0,1693.0,551.0,56.0,1397.0,67.0,0.0,502.0,844.0,06,001,405200
06001405301,2016,"Census Tract 4053.01, Alameda County, California",2899,60928.0,599300.0,1263.0,733.0,5.0,410.0,7.0,0.0,138.0,343.0,06,001,405301
06001405302,2016,"Census Tract 4053.02, Alameda County, California",2616,35638.0,400000.0,682.0,321.0,13.0,850.0,0.0,31.0,193.0,526.0,06,001,405302
06001405401,2016,"Census Tract 4054.01, Alameda County, California",4087,39712.0,422100.0,686.0,710.0,52.0,1536.0,0.0,33.0,98.0,1011.0,06,001,405401
06001405402,2016,"Census Tract 4054.02, Alameda County, California",3239,33555.0,331000.0,309.0,928.0,45.0,1268.0,171.0,0.0,107.0,449.0,06,001,405402
06001405500,2016,"Census Tract 4055, Alameda County, California",4104,50225.0,360300.0,841.0,738.0,58.0,1816.0,0.0,0.0,212.0,487.0,06,001,405500
06001405600,2016,"Census Tract 4056, Alameda County, California",3148,53063.0,395500.0,914.0,547.0,3.0,871.0,0.0,11.0,127.0,675.0,06,001,405600
06001405700,2016,"Census Tract 4057, Alameda County, California",3701,48851.0,419600.0,429.0,1196.0,7.0,990.0,0.0,56.0,145.0,878.0,06,001,405700
06001405800,2016,"Census Tract 4058, Alameda County, California",4237,44375.0,296000.0,464.0,1018.0,46.0,1784.0,12.0,0.0,63.0,863.0,06,001,405800
06001405901,2016,"Census Tract 4059.01, Alameda County, California",4293,31607.0,351500.0,121.0,804.0,178.0,1681.0,0.0,104.0,0.0,1566.0,06,001,405901
06001405902,2016,"Census Tract 4059.02, Alameda County, California",3170,32833.0,300000.0,189.0,301.0,31.0,1571.0,74.0,25.0,74.0,914.0,06,001,405902
06001406000,2016,"Census Tract 4060, Alameda County, California",3447,30909.0,399200.0,786.0,614.0,22.0,1602.0,0.0,0.0,76.0,347.0,06,001,406000
06001406100,2016,"Census Tract 4061, Alameda County, California",4835,44485.0,282200.0,692.0,416.0,142.0,589.0,30.0,0.0,123.0,2973.0,06,001,406100
06001406201,2016,"Census Tract 4062.01, Alameda County, California",4296,37336.0,327500.0,328.0,702.0,14.0,985.0,131.0,46.0,188.0,1902.0,06,001,406201
06001406202,2016,"Census Tract 4062.02, Alameda County, California",4674,33583.0,339500.0,440.0,469.0,339.0,397.0,0.0,0.0,211.0,2986.0,06,001,406202
06001406300,2016,"Census Tract 4063, Alameda County, California",4148,43307.0,334700.0,444.0,656.0,6.0,1659.0,0.0,0.0,89.0,1294.0,06,001,406300
06001406400,2016,"Census Tract 4064, Alameda County, California",2218,59500.0,437700.0,613.0,577.0,16.0,536.0,0.0,0.0,133.0,359.0,06,001,406400
06001406500,2016,"Census Tract 4065, Alameda County, California",6574,41346.0,302400.0,513.0,1093.0,107.0,1479.0,12.0,6.0,267.0,3204.0,06,001,406500
06001406601,2016,"Census Tract 4066.01, Alameda County, California",4835,48467.0,371100.0,527.0,1395.0,22.0,1079.0,5.0,0.0,523.0,1287.0,06,001,406601
06001406602,2016,"Census Tract 4066.02, Alameda County, California",2767,53162.0,375300.0,482.0,489.0,39.0,1013.0,7.0,0.0,54.0,699.0,06,001,406602
06001406700,2016,"Census Tract 4067, Alameda County, California",4969,73167.0,550800.0,2615.0,566.0,21.0,858.0,0.0,0.0,241.0,668.0,06,001,406700
06001406800,2016,"Census Tract 4068, Alameda County, California",3483,94167.0,638100.0,1457.0,405.0,37.0,810.0,0.0,0.0,274.0,500.0,06,001,406800
06001406900,2016,"Census Tract 4069, Alameda County, California",3989,65556.0,602000.0,1452.0,793.0,36.0,752.0,21.0,38.0,343.0,554.0,06,001,406900
06001407000,2016,"Census Tract 4070, Alameda County, California",5902,43125.0,357700.0,768.0,1092.0,22.0,1997.0,0.0,0.0,239.0,1784.0,06,001,407000
06001407101,2016,"Census Tract 4071.01, Alameda County, California",3538,51691.0,258800.0,347.0,460.0,18.0,851.0,0.0,10.0,172.0,1680.0,06,001,407101
06001407102,2016,"Census Tract 4071.02, Alameda County, California",4296,47660.0,358600.0,413.0,845.0,45.0,706.0,143.0,0.0,140.0,2049.0,06,001,407102
06001407200,2016,"Census Tract 4072, Alameda County, California",6616,37319.0,249800.0,439.0,543.0,160.0,940.0,0.0,20.0,98.0,4550.0,06,001,407200
06001407300,2016,"Census Tract 4073, Alameda County, California",2501,53214.0,252900.0,434.0,266.0,0.0,345.0,18.0,0.0,96.0,1342.0,06,001,407300
06001407400,2016,"Census Tract 4074, Alameda County, California",4452,47656.0,311300.0,176.0,723.0,6.0,499.0,0.0,0.0,88.0,2966.0,06,001,407400
06001407500,2016,"Census Tract 4075, Alameda County, California",4201,24869.0,286600.0,257.0,1491.0,45.0,104.0,0.0,0.0,275.0,2054.0,06,001,407500
06001407600,2016,"Census Tract 4076, Alameda County, California",6398,53300.0,359400.0,749.0,2590.0,0.0,854.0,25.0,0.0,365.0,1815.0,06,001,407600
06001407700,2016,"Census Tract 4077, Alameda County, California",4323,70938.0,423700.0,1249.0,2064.0,9.0,186.0,30.0,10.0,236.0,548.0,06,001,407700
06001407800,2016,"Census Tract 4078, Alameda County, California",2719,80368.0,440400.0,780.0,822.0,0.0,487.0,0.0,2.0,180.0,448.0,06,001,407800
06001407900,2016,"Census Tract 4079, Alameda County, California",3077,100927.0,559800.0,1251.0,556.0,0.0,501.0,42.0,34.0,314.0,379.0,06,001,407900
06001408000,2016,"Census Tract 4080, Alameda County, California",2739,158917.0,753000.0,1299.0,455.0,13.0,507.0,6.0,11.0,128.0,320.0,06,001,408000
06001408100,2016,"Census Tract 4081, Alameda County, California",6266,103670.0,620900.0,2313.0,1406.0,34.0,1430.0,0.0,30.0,353.0,700.0,06,001,408100
06001408200,2016,"Census Tract 4082, Alameda County, California",4162,51135.0,375700.0,784.0,2118.0,96.0,185.0,42.0,0.0,283.0,673.0,06,001,408200
06001408300,2016,"Census Tract 4083, Alameda County, California",4939,81695.0,401500.0,1174.0,2075.0,19.0,404.0,43.0,22.0,188.0,1033.0,06,001,408300
06001408400,2016,"Census Tract 4084, Alameda County, California",3129,30213.0,186300.0,328.0,1210.0,31.0,0.0,0.0,94.0,46.0,1420.0,06,001,408400
06001408500,2016,"Census Tract 4085, Alameda County, California",5747,47841.0,229300.0,103.0,1758.0,84.0,92.0,51.0,56.0,183.0,3504.0,06,001,408500
06001408600,2016,"Census Tract 4086, Alameda County, California",6292,30696.0,247000.0,230.0,2017.0,70.0,213.0,0.0,0.0,299.0,3517.0,06,001,408600
06001408700,2016,"Census Tract 4087, Alameda County, California",7758,43649.0,308800.0,388.0,3191.0,0.0,119.0,0.0,0.0,205.0,3855.0,06,001,408700
06001408800,2016,"Census Tract 4088, Alameda County, California",6348,23598.0,203100.0,229.0,1900.0,33.0,338.0,245.0,0.0,160.0,3461.0,06,001,408800
06001408900,2016,"Census Tract 4089, Alameda County, California",3105,26379.0,186100.0,108.0,850.0,16.0,130.0,25.0,0.0,97.0,1879.0,06,001,408900
06001409000,2016,"Census Tract 4090, Alameda County, California",3752,44125.0,174900.0,134.0,1310.0,62.0,149.0,51.0,6.0,105.0,1997.0,06,001,409000
06001409100,2016,"Census Tract 4091, Alameda County, California",2414,40000.0,231200.0,41.0,933.0,0.0,115.0,164.0,0.0,191.0,970.0,06,001,409100
06001409200,2016,"Census Tract 4092, Alameda County, California",3583,46250.0,231900.0,141.0,1241.0,135.0,238.0,0.0,0.0,182.0,1704.0,06,001,409200
06001409300,2016,"Census Tract 4093, Alameda County, California",4986,34830.0,239400.0,312.0,1473.0,82.0,89.0,14.0,0.0,104.0,2994.0,06,001,409300
06001409400,2016,"Census Tract 4094, Alameda County, California",4888,39189.0,328800.0,257.0,1222.0,0.0,504.0,6.0,0.0,39.0,2860.0,06,001,409400
06001409500,2016,"Census Tract 4095, Alameda County, California",4348,31682.0,238400.0,221.0,1221.0,20.0,85.0,0.0,7.0,167.0,2640.0,06,001,409500
06001409600,2016,"Census Tract 4096, Alameda County, California",4843,37349.0,238600.0,119.0,1288.0,13.0,219.0,0.0,45.0,71.0,3091.0,06,001,409600
06001409700,2016,"Census Tract 4097, Alameda County, California",5493,38357.0,234500.0,131.0,2204.0,34.0,202.0,11.0,16.0,143.0,2776.0,06,001,409700
06001409800,2016,"Census Tract 4098, Alameda County, California",3220,63598.0,437600.0,366.0,1811.0,1.0,259.0,0.0,35.0,258.0,491.0,06,001,409800
06001409900,2016,"Census Tract 4099, Alameda County, California",3449,97689.0,620300.0,820.0,1619.0,12.0,295.0,0.0,0.0,207.0,508.0,06,001,409900
06001410000,2016,"Census Tract 4100, Alameda County, California",3224,107083.0,598400.0,1151.0,1414.0,0.0,150.0,0.0,0.0,304.0,205.0,06,001,410000
06001410100,2016,"Census Tract 4101, Alameda County, California",2734,59239.0,357500.0,271.0,1721.0,0.0,84.0,0.0,0.0,187.0,471.0,06,001,410100
06001410200,2016,"Census Tract 4102, Alameda County, California",3374,49200.0,296800.0,232.0,1591.0,0.0,124.0,51.0,0.0,72.0,1304.0,06,001,410200
06001410300,2016,"Census Tract 4103, Alameda County, California",3534,39524.0,202400.0,69.0,857.0,38.0,54.0,124.0,5.0,118.0,2284.0,06,001,410300
06001410400,2016,"Census Tract 4104, Alameda County, California",4501,66555.0,267200.0,280.0,1786.0,0.0,374.0,9.0,0.0,97.0,1955.0,06,001,410400
06001410500,2016,"Census Tract 4105, Alameda County, California",2303,22596.0,606100.0,128.0,1439.0,0.0,427.0,15.0,7.0,97.0,190.0,06,001,410500
06001420100,2016,"Census Tract 4201, Alameda County, California",2432,120208.0,846600.0,1592.0,63.0,18.0,428.0,0.0,33.0,128.0,170.0,06,001,420100
06001420200,2016,"Census Tract 4202, Alameda County, California",3334,89194.0,672800.0,1610.0,218.0,8.0,821.0,46.0,11.0,198.0,422.0,06,001,420200
06001420300,2016,"Census Tract 4203, Alameda County, California",4690,86417.0,541900.0,1836.0,241.0,19.0,1710.0,75.0,33.0,299.0,492.0,06,001,420300
06001420400,2016,"Census Tract 4204, Alameda County, California",3301,42054.0,-666666666.0,886.0,45.0,130.0,1195.0,19.0,0.0,290.0,848.0,06,001,420400
06001420500,2016,"Census Tract 4205, Alameda County, California",2502,89333.0,666300.0,1324.0,154.0,7.0,501.0,0.0,72.0,211.0,233.0,06,001,420500
06001420600,2016,"Census Tract 4206, Alameda County, California",3161,116172.0,826900.0,2194.0,19.0,34.0,463.0,16.0,0.0,120.0,341.0,06,001,420600
06001421100,2016,"Census Tract 4211, Alameda County, California",2123,162308.0,984700.0,1639.0,6.0,0.0,268.0,0.0,36.0,71.0,103.0,06,001,421100
06001421200,2016,"Census Tract 4212, Alameda County, California",3643,144115.0,1054400.0,2843.0,20.0,36.0,276.0,0.0,0.0,202.0,288.0,06,001,421200
06001421300,2016,"Census Tract 4213, Alameda County, California",3942,138971.0,874700.0,3071.0,156.0,0.0,352.0,11.0,42.0,195.0,115.0,06,001,421300
06001421400,2016,"Census Tract 4214, Alameda County, California",1690,141375.0,1048000.0,1259.0,55.0,3.0,176.0,0.0,0.0,76.0,121.0,06,001,421400
06001421500,2016,"Census Tract 4215, Alameda County, California",3827,160265.0,949400.0,3124.0,102.0,0.0,276.0,0.0,26.0,139.0,160.0,06,001,421500
06001421600,2016,"Census Tract 4216, Alameda County, California",3510,118750.0,962900.0,2577.0,58.0,0.0,605.0,26.0,0.0,60.0,184.0,06,001,421600
06001421700,2016,"Census Tract 4217, Alameda County, California",3611,69986.0,852800.0,2360.0,5.0,14.0,654.0,0.0,6.0,220.0,360.0,06,001,421700
06001421800,2016,"Census Tract 4218, Alameda County, California",2130,110000.0,823900.0,1568.0,56.0,15.0,321.0,0.0,0.0,94.0,82.0,06,001,421800
