geoid,year,NAME,B01001_001E,B19013_001E,B25077_001E,B03002_003E,B03002_004E,B02001_004E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,B08126_003E,B08126_006E,B08126_008E,B08126_009E,B08126_011E,B08126_012E,B08126_014E,B08126_015E,B06009_005E,B15001_017E,B15001_050E,state,county,tract
06001443103,2011,"Census Tract 4431.03, Alameda County, California",3951.0,206232.0,1000001.0,614.0,0.0,0.0,3159.0,0.0,0.0,161.0,17.0,9.0,184.0,40.0,82.0,132.0,3.0,9.0,0.0,957.0,75.0,78.0,06,001,443103
06001443104,2011,"Census Tract 4431.04, Alameda County, California",5604.0,127869.0,877600.0,1194.0,4.0,6.0,3855.0,0.0,0.0,145.0,406.0,30.0,191.0,27.0,67.0,425.0,104.0,31.0,0.0,842.0,56.0,51.0,06,001,443104
06001443105,2011,"Census Tract 4431.05, Alameda County, California",4984.0,173422.0,1000001.0,710.0,95.0,19.0,3900.0,16.0,16.0,228.0,0.0,23.0,144.0,138.0,189.0,318.0,154.0,26.0,0.0,1165.0,34.0,30.0,06,001,443105
06001443200,2011,"Census Tract 4432, Alameda County, California",3817.0,206786.0,1000001.0,941.0,43.0,0.0,2493.0,27.0,49.0,248.0,16.0,11.0,135.0,85.0,57.0,273.0,52.0,13.0,0.0,940.0,145.0,47.0,06,001,443200
06001443301,2011,"Census Tract 4433.01, Alameda County, California",4044.0,131875.0,755400.0,1172.0,91.0,0.0,2318.0,88.0,8.0,161.0,206.0,72.0,183.0,95.0,96.0,337.0,59.0,12.0,0.0,979.0,45.0,15.0,06,001,443301
06001443321,2011,"Census Tract 4433.21, Alameda County, California",3406.0,83143.0,350500.0,755.0,171.0,0.0,2269.0,0.0,0.0,73.0,138.0,53.0,145.0,40.0,129.0,193.0,31.0,20.0,0.0,660.0,72.0,12.0,06,001,443321
06001443322,2011,"Census Tract 4433.22, Alameda County, California",3105.0,126116.0,678200.0,950.0,220.0,0.0,1675.0,21.0,13.0,52.0,174.0,95.0,46.0,22.0,79.0,206.0,18.0,66.0,0.0,650.0,11.0,0.0,06,001,443322
06001444100,2011,"Census Tract 4441, Alameda County, California",7166.0,82500.0,607300.0,3043.0,174.0,0.0,1640.0,508.0,58.0,202.0,1541.0,121.0,391.0,37.0,165.0,840.0,132.0,82.0,10.0,960.0,54.0,0.0,06,001,444100
06001444200,2011,"Census Tract 4442, Alameda County, California",6285.0,81047.0,463400.0,1934.0,274.0,0.0,1426.0,255.0,0.0,122.0,2274.0,180.0,281.0,41.0,62.0,545.0,215.0,185.0,0.0,800.0,138.0,20.0,06,001,444200
06001444301,2011,"Census Tract 4443.01, Alameda County, California",3880.0,92563.0,528300.0,1170.0,73.0,21.0,1007.0,0.0,42.0,166.0,1401.0,21.0,217.0,82.0,80.0,347.0,75.0,34.0,0.0,576.0,113.0,0.0,06,001,444301
06001444302,2011,"Census Tract 4443.02, Alameda County, California",4835.0,69875.0,519900.0,662.0,493.0,105.0,1078.0,129.0,0.0,166.0,2307.0,95.0,404.0,38.0,119.0,320.0,156.0,44.0,0.0,335.0,46.0,0.0,06,001,444302
06001444400,2011,"Census Tract 4444, Alameda County, California",4906.0,73423.0,439800.0,1466.0,109.0,97.0,626.0,0.0,0.0,156.0,2549.0,120.0,211.0,9.0,127.0,361.0,225.0,75.0,0.0,453.0,15.0,19.0,06,001,444400
06001444500,2011,"Census Tract 4445, Alameda County, California",6432.0,74141.0,455900.0,1323.0,177.0,0.0,2011.0,4.0,0.0,122.0,2795.0,144.0,312.0,39.0,124.0,511.0,338.0,136.0,24.0,704.0,81.0,33.0,06,001,444500
06001444601,2011,"Census Tract 4446.01, Alameda County, California",4824.0,84773.0,541000.0,1595.0,320.0,0.0,1282.0,150.0,28.0,97.0,1352.0,63.0,211.0,55.0,131.0,320.0,87.0,40.0,0.0,502.0,43.0,33.0,06,001,444601
06001444602,2011,"Census Tract 4446.02, Alameda County, California",3994.0,106604.0,421800.0,1052.0,120.0,0.0,1881.0,0.0,75.0,171.0,695.0,137.0,221.0,76.0,275.0,360.0,105.0,35.0,0.0,1016.0,165.0,0.0,06,001,444602
06001450101,2011,"Census Tract 4501.01, Alameda County, California",3872.0,108125.0,567000.0,1629.0,275.0,11.0,1400.0,0.0,8.0,149.0,400.0,40.0,224.0,100.0,144.0,364.0,215.0,141.0,9.0,908.0,100.0,20.0,06,001,450101
06001450102,2011,"Census Tract 4501.02, Alameda County, California",8538.0,131795.0,760900.0,2606.0,1762.0,150.0,1505.0,42.0,0.0,269.0,2228.0,34.0,144.0,102.0,174.0,250.0,304.0,124.0,152.0,1105.0,171.0,41.0,06,001,450102
06001450200,2011,"Census Tract 4502, Alameda County, California",4369.0,85592.0,512300.0,2601.0,91.0,0.0,983.0,0.0,0.0,198.0,496.0,186.0,387.0,78.0,272.0,499.0,70.0,68.0,0.0,1019.0,355.0,28.0,06,001,450200
06001450300,2011,"Census Tract 4503, Alameda County, California",4207.0,104063.0,553500.0,2601.0,97.0,0.0,818.0,0.0,10.0,94.0,587.0,136.0,335.0,110.0,175.0,507.0,167.0,162.0,26.0,838.0,82.0,20.0,06,001,450300
06001450400,2011,"Census Tract 4504, Alameda County, California",5941.0,100446.0,499000.0,3880.0,25.0,0.0,1117.0,0.0,0.0,100.0,819.0,172.0,559.0,127.0,192.0,488.0,395.0,123.0,0.0,1002.0,163.0,21.0,06,001,450400
06001450501,2011,"Census Tract 4505.01, Alameda County, California",3187.0,112614.0,588200.0,2311.0,92.0,0.0,370.0,0.0,0.0,57.0,357.0,89.0,204.0,116.0,118.0,196.0,174.0,101.0,0.0,667.0,14.0,0.0,06,001,450501
06001450502,2011,"Census Tract 4505.02, Alameda County, California",4823.0,149180.0,769300.0,2917.0,120.0,0.0,1336.0,0.0,0.0,189.0,261.0,88.0,363.0,99.0,366.0,405.0,36.0,98.0,20.0,1160.0,36.0,19.0,06,001,450502
06001450601,2011,"Census Tract 4506.01, Alameda County, California",3008.0,137679.0,1000001.0,2134.0,49.0,0.0,555.0,0.0,9.0,65.0,196.0,101.0,172.0,20.0,123.0,315.0,68.0,36.0,0.0,943.0,20.0,49.0,06,001,450601
06001450602,2011,"Census Tract 4506.02, Alameda County, California",8602.0,131282.0,763800.0,5023.0,355.0,9.0,1696.0,0.0,236.0,320.0,963.0,218.0,438.0,126.0,575.0,701.0,183.0,148.0,0.0,1903.0,218.0,68.0,06,001,450602
06001450603,2011,"Census Tract 4506.03, Alameda County, California",4701.0,127270.0,615800.0,3002.0,1.0,9.0,903.0,0.0,30.0,73.0,683.0,124.0,276.0,141.0,109.0,359.0,96.0,74.0,0.0,1111.0,154.0,0.0,06,001,450603
06001450604,2011,"Census Tract 4506.04, Alameda County, California",4586.0,130938.0,832100.0,3462.0,107.0,0.0,468.0,0.0,0.0,87.0,462.0,78.0,206.0,119.0,221.0,410.0,173.0,120.0,0.0,1111.0,72.0,14.0,06,001,450604
06001450605,2011,"Census Tract 4506.05, Alameda County, California",3891.0,109960.0,727900.0,2813.0,9.0,0.0,626.0,3.0,0.0,174.0,266.0,82.0,102.0,123.0,153.0,402.0,57.0,17.0,0.0,888.0,95.0,0.0,06,001,450605
06001450606,2011,"Census Tract 4506.06, Alameda County, California",5770.0,141797.0,830800.0,3427.0,220.0,71.0,1323.0,0.0,17.0,294.0,418.0,106.0,291.0,132.0,226.0,639.0,164.0,86.0,0.0,1350.0,56.0,33.0,06,001,450606
06001450607,2011,"Census Tract 4506.07, Alameda County, California",4673.0,77038.0,873500.0,2598.0,129.0,0.0,950.0,24.0,18.0,156.0,798.0,170.0,244.0,49.0,222.0,420.0,379.0,92.0,0.0,856.0,46.0,96.0,06,001,450607
06001450701,2011,"Census Tract 4507.01, Alameda County, California",7929.0,168641.0,1000001.0,5173.0,115.0,1.0,1813.0,0.0,54.0,338.0,436.0,94.0,273.0,109.0,401.0,580.0,100.0,29.0,13.0,2142.0,51.0,54.0,06,001,450701
06001450741,2011,"Census Tract 4507.41, Alameda County, California",4651.0,98304.0,815700.0,3130.0,33.0,9.0,444.0,0.0,0.0,87.0,948.0,83.0,320.0,31.0,128.0,450.0,343.0,28.0,0.0,755.0,56.0,0.0,06,001,450741
06001450742,2011,"Census Tract 4507.42, Alameda County, California",4584.0,101500.0,634400.0,2973.0,109.0,25.0,792.0,0.0,10.0,142.0,533.0,177.0,159.0,72.0,176.0,326.0,92.0,83.0,0.0,905.0,29.0,27.0,06,001,450742
06001450743,2011,"Census Tract 4507.43, Alameda County, California",5420.0,93347.0,503500.0,1786.0,310.0,14.0,2323.0,0.0,36.0,100.0,851.0,40.0,312.0,95.0,294.0,363.0,409.0,37.0,0.0,1175.0,312.0,73.0,06,001,450743
06001450744,2011,"Census Tract 4507.44, Alameda County, California",4469.0,117821.0,671000.0,2663.0,0.0,20.0,1262.0,0.0,0.0,175.0,349.0,96.0,188.0,98.0,118.0,442.0,90.0,107.0,0.0,1063.0,0.0,48.0,06,001,450744
06001450745,2011,"Census Tract 4507.45, Alameda County, California",5608.0,125000.0,678700.0,2555.0,80.0,26.0,2532.0,0.0,0.0,156.0,259.0,205.0,258.0,99.0,122.0,471.0,230.0,86.0,0.0,1104.0,53.0,13.0,06,001,450745
06001450746,2011,"Census Tract 4507.46, Alameda County, California",3031.0,121406.0,647100.0,2180.0,49.0,77.0,298.0,0.0,0.0,98.0,342.0,77.0,70.0,75.0,47.0,212.0,79.0,45.0,11.0,557.0,36.0,0.0,06,001,450746
06001450750,2011,"Census Tract 4507.50, Alameda County, California",3031.0,89875.0,401700.0,1327.0,114.0,14.0,1193.0,41.0,0.0,86.0,256.0,71.0,257.0,33.0,207.0,260.0,150.0,42.0,0.0,827.0,251.0,23.0,06,001,450750
06001450751,2011,"Census Tract 4507.51, Alameda County, California",1628.0,172292.0,820800.0,753.0,237.0,52.0,466.0,0.0,11.0,28.0,81.0,14.0,20.0,56.0,108.0,134.0,12.0,46.0,29.0,417.0,73.0,0.0,06,001,450751
06001450752,2011,"Census Tract 4507.52, Alameda County, California",4998.0,156250.0,866300.0,2053.0,123.0,15.0,2253.0,0.0,31.0,249.0,274.0,146.0,312.0,172.0,220.0,266.0,115.0,60.0,0.0,1069.0,111.0,85.0,06,001,450752
06001451101,2011,"Census Tract 4511.01, Alameda County, California",6710.0,121848.0,636400.0,4480.0,89.0,9.0,1200.0,0.0,0.0,103.0,830.0,320.0,235.0,147.0,266.0,576.0,256.0,117.0,0.0,1272.0,126.0,0.0,06,001,451101
06001451102,2011,"Census Tract 4511.02, Alameda County, California",4059.0,182534.0,898100.0,3222.0,3.0,8.0,377.0,0.0,0.0,121.0,336.0,185.0,165.0,95.0,124.0,399.0,98.0,93.0,0.0,1087.0,39.0,25.0,06,001,451102
06001451201,2011,"Census Tract 4512.01, Alameda County, California",6938.0,95295.0,441700.0,4648.0,379.0,36.0,813.0,0.0,88.0,152.0,822.0,137.0,401.0,216.0,296.0,501.0,306.0,121.0,0.0,1075.0,147.0,27.0,06,001,451201
06001451202,2011,"Census Tract 4512.02, Alameda County, California",3753.0,94864.0,464100.0,2743.0,41.0,31.0,248.0,137.0,0.0,45.0,539.0,167.0,224.0,31.0,104.0,279.0,318.0,110.0,0.0,454.0,40.0,35.0,06,001,451202
06001451300,2011,"Census Tract 4513, Alameda County, California",6235.0,104961.0,495800.0,4461.0,0.0,0.0,522.0,0.0,33.0,154.0,1065.0,222.0,362.0,119.0,192.0,571.0,208.0,207.0,0.0,1186.0,48.0,15.0,06,001,451300
06001451401,2011,"Census Tract 4514.01, Alameda County, California",5927.0,86930.0,559100.0,3192.0,152.0,0.0,760.0,0.0,45.0,229.0,1549.0,141.0,303.0,81.0,132.0,618.0,270.0,163.0,0.0,1146.0,115.0,0.0,06,001,451401
06001451403,2011,"Census Tract 4514.03, Alameda County, California",2307.0,91875.0,446300.0,1019.0,0.0,0.0,454.0,0.0,0.0,28.0,806.0,73.0,208.0,13.0,85.0,171.0,118.0,58.0,0.0,375.0,89.0,7.0,06,001,451403
06001451404,2011,"Census Tract 4514.04, Alameda County, California",6258.0,69452.0,408300.0,2284.0,183.0,0.0,448.0,0.0,0.0,31.0,3312.0,211.0,564.0,119.0,206.0,282.0,502.0,120.0,0.0,410.0,70.0,0.0,06,001,451404
06001451501,2011,"Census Tract 4515.01, Alameda County, California",4480.0,89722.0,705500.0,2954.0,151.0,11.0,393.0,0.0,4.0,128.0,839.0,155.0,280.0,34.0,198.0,330.0,188.0,30.0,0.0,691.0,27.0,29.0,06,001,451501
06001451503,2011,"Census Tract 4515.03, Alameda County, California",5315.0,83216.0,466800.0,3241.0,63.0,79.0,581.0,0.0,0.0,232.0,1119.0,257.0,297.0,49.0,82.0,401.0,210.0,195.0,0.0,789.0,120.0,35.0,06,001,451503
06001451504,2011,"Census Tract 4515.04, Alameda County, California",1630.0,103382.0,474600.0,1261.0,5.0,0.0,100.0,0.0,0.0,45.0,219.0,0.0,77.0,19.0,49.0,173.0,58.0,93.0,0.0,272.0,36.0,87.0,06,001,451504
06001451505,2011,"Census Tract 4515.05, Alameda County, California",3121.0,105000.0,607500.0,2827.0,0.0,0.0,78.0,0.0,0.0,36.0,180.0,86.0,147.0,66.0,96.0,275.0,48.0,83.0,0.0,595.0,10.0,0.0,06,001,451505
06001451506,2011,"Census Tract 4515.06, Alameda County, California",3044.0,82979.0,483500.0,1795.0,152.0,62.0,193.0,0.0,0.0,68.0,774.0,90.0,90.0,0.0,92.0,198.0,240.0,27.0,0.0,209.0,0.0,8.0,06,001,451506
06001451601,2011,"Census Tract 4516.01, Alameda County, California",4649.0,112480.0,752100.0,3448.0,9.0,0.0,397.0,0.0,0.0,154.0,641.0,194.0,240.0,51.0,191.0,430.0,198.0,68.0,0.0,954.0,134.0,61.0,06,001,451601
06001451602,2011,"Census Tract 4516.02, Alameda County, California",5871.0,85887.0,540700.0,4291.0,19.0,0.0,729.0,0.0,0.0,187.0,645.0,170.0,405.0,93.0,292.0,497.0,213.0,167.0,0.0,1045.0,131.0,9.0,06,001,451602
06001451701,2011,"Census Tract 4517.01, Alameda County, California",3107.0,84900.0,463100.0,2111.0,78.0,0.0,160.0,12.0,0.0,208.0,538.0,132.0,139.0,5.0,118.0,379.0,70.0,51.0,0.0,333.0,20.0,13.0,06,001,451701
06001451703,2011,"Census Tract 4517.03, Alameda County, California",4002.0,119803.0,594500.0,2762.0,118.0,0.0,533.0,0.0,0.0,64.0,525.0,163.0,78.0,97.0,173.0,319.0,77.0,80.0,0.0,622.0,28.0,45.0,06,001,451703
06001451704,2011,"Census Tract 4517.04, Alameda County, California",4128.0,112522.0,586800.0,3282.0,2.0,0.0,161.0,38.0,0.0,100.0,545.0,70.0,230.0,2.0,167.0,294.0,148.0,59.0,0.0,738.0,110.0,22.0,06,001,451704
06001981900,2011,"Census Tract 9819, Alameda County, California",37.0,34875.0,-666666666.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,06,001,981900
06001982000,2011,"Census Tract 9820, Alameda County, California",63.0,122917.0,326900.0,19.0,0.0,0.0,7.0,0.0,0.0,0.0,37.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,06,001,982000
06001983200,2011,"Census Tract 9832, Alameda County, California",376.0,157202.0,427800.0,236.0,38.0,0.0,29.0,12.0,0.0,12.0,49.0,12.0,11.0,0.0,9.0,31.0,14.0,15.0,0.0,151.0,19.0,0.0,06,001,983200
06001990000,2011,"Census Tract 9900, Alameda County, California",0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,001,990000
06041101100,2011,"Census Tract 1011, Marin County, California",2892.0,133750.0,1000001.0,2518.0,0.0,0.0,188.0,0.0,3.0,58.0,125.0,71.0,69.0,19.0,106.0,274.0,114.0,49.0,0.0,778.0,8.0,13.0,06,041,101100
06041101200,2011,"Census Tract 1012, Marin County, California",2411.0,64479.0,635800.0,1876.0,25.0,0.0,75.0,0.0,0.0,73.0,362.0,150.0,80.0,14.0,90.0,228.0,111.0,70.0,0.0,382.0,5.0,0.0,06,041,101200
06041102100,2011,"Census Tract 1021, Marin County, California",2391.0,99688.0,742000.0,1918.0,21.0,0.0,81.0,32.0,0.0,30.0,309.0,36.0,105.0,33.0,68.0,239.0,96.0,26.0,0.0,662.0,16.0,0.0,06,041,102100
06041102202,2011,"Census Tract 1022.02, Marin County, California",5900.0,76220.0,636200.0,4810.0,77.0,19.0,260.0,0.0,0.0,125.0,628.0,215.0,354.0,78.0,186.0,547.0,210.0,138.0,0.0,921.0,124.0,33.0,06,041,102202
06041102203,2011,"Census Tract 1022.03, Marin County, California",4454.0,53438.0,572400.0,2265.0,139.0,0.0,494.0,0.0,0.0,32.0,1524.0,130.0,260.0,56.0,265.0,285.0,437.0,20.0,0.0,955.0,43.0,17.0,06,041,102203
06041103100,2011,"Census Tract 1031, Marin County, California",7267.0,94629.0,716700.0,6037.0,6.0,58.0,260.0,0.0,53.0,493.0,360.0,377.0,347.0,120.0,289.0,793.0,129.0,174.0,0.0,1863.0,67.0,96.0,06,041,103100
06041103200,2011,"Census Tract 1032, Marin County, California",6253.0,67083.0,695900.0,4877.0,141.0,106.0,134.0,0.0,13.0,138.0,915.0,202.0,319.0,16.0,351.0,721.0,196.0,113.0,0.0,1319.0,33.0,58.0,06,041,103200
06041104101,2011,"Census Tract 1041.01, Marin County, California",7645.0,99032.0,703300.0,5759.0,101.0,18.0,572.0,29.0,46.0,145.0,975.0,164.0,566.0,123.0,370.0,848.0,195.0,276.0,24.0,1609.0,40.0,44.0,06,041,104101
06041104102,2011,"Census Tract 1041.02, Marin County, California",5159.0,73220.0,392000.0,2652.0,183.0,0.0,511.0,0.0,50.0,151.0,1612.0,231.0,463.0,91.0,231.0,695.0,137.0,20.0,10.0,811.0,139.0,41.0,06,041,104102
06041104200,2011,"Census Tract 1042, Marin County, California",5719.0,76379.0,682700.0,3825.0,255.0,0.0,233.0,0.0,0.0,77.0,1329.0,175.0,242.0,102.0,242.0,651.0,177.0,79.0,0.0,1301.0,178.0,0.0,06,041,104200
06041104300,2011,"Census Tract 1043, Marin County, California",1405.0,114583.0,834000.0,1223.0,1.0,8.0,45.0,0.0,0.0,2.0,126.0,59.0,21.0,34.0,108.0,111.0,28.0,42.0,0.0,344.0,40.0,0.0,06,041,104300
06041105000,2011,"Census Tract 1050, Marin County, California",5990.0,69139.0,349600.0,3913.0,232.0,0.0,514.0,0.0,0.0,157.0,1174.0,285.0,272.0,117.0,309.0,827.0,128.0,133.0,123.0,812.0,52.0,0.0,06,041,105000
06041106001,2011,"Census Tract 1060.01, Marin County, California",4042.0,68545.0,362000.0,3012.0,178.0,0.0,236.0,0.0,0.0,70.0,546.0,32.0,181.0,0.0,193.0,595.0,200.0,166.0,0.0,904.0,79.0,0.0,06,041,106001
06041106002,2011,"Census Tract 1060.02, Marin County, California",5706.0,64830.0,566400.0,4285.0,67.0,34.0,298.0,0.0,19.0,111.0,910.0,162.0,262.0,87.0,232.0,554.0,199.0,64.0,0.0,965.0,37.0,0.0,06,041,106002
06041107000,2011,"Census Tract 1070, Marin County, California",5909.0,123239.0,803700.0,4811.0,84.0,0.0,346.0,24.0,20.0,296.0,328.0,131.0,110.0,77.0,290.0,845.0,179.0,41.0,18.0,1486.0,54.0,22.0,06,041,107000
06041108100,2011,"Census Tract 1081, Marin County, California",6645.0,100833.0,713100.0,5552.0,25.0,0.0,453.0,99.0,0.0,142.0,374.0,119.0,375.0,149.0,326.0,896.0,183.0,96.0,0.0,1739.0,55.0,0.0,06,041,108100
06041108200,2011,"Census Tract 1082, Marin County, California",6760.0,64647.0,765300.0,4457.0,120.0,0.0,543.0,18.0,0.0,112.0,1510.0,175.0,432.0,93.0,250.0,731.0,250.0,66.0,0.0,1507.0,30.0,16.0,06,041,108200
06041109001,2011,"Census Tract 1090.01, Marin County, California",3806.0,59234.0,931600.0,2330.0,83.0,18.0,199.0,0.0,97.0,51.0,1042.0,207.0,415.0,71.0,209.0,348.0,207.0,16.0,0.0,695.0,82.0,16.0,06,041,109001
06041109002,2011,"Census Tract 1090.02, Marin County, California",4162.0,89652.0,867800.0,3467.0,201.0,0.0,177.0,0.0,0.0,41.0,276.0,83.0,295.0,47.0,312.0,514.0,152.0,51.0,17.0,1047.0,60.0,10.0,06,041,109002
06041110100,2011,"Census Tract 1101, Marin County, California",5737.0,85260.0,912200.0,4241.0,118.0,0.0,264.0,0.0,0.0,114.0,1000.0,178.0,231.0,91.0,314.0,731.0,466.0,164.0,0.0,1592.0,106.0,9.0,06,041,110100
06041110200,2011,"Census Tract 1102, Marin County, California",5714.0,143750.0,979900.0,4857.0,0.0,12.0,360.0,0.0,0.0,169.0,316.0,67.0,328.0,137.0,333.0,396.0,86.0,82.0,0.0,1490.0,40.0,60.0,06,041,110200
06041111000,2011,"Census Tract 1110, Marin County, California",5470.0,61037.0,776700.0,3825.0,117.0,1.0,298.0,11.0,0.0,182.0,1037.0,184.0,307.0,171.0,292.0,561.0,459.0,66.0,0.0,1459.0,175.0,30.0,06,041,111000
06041112100,2011,"Census Tract 1121, Marin County, California",4363.0,79403.0,741000.0,2639.0,24.0,0.0,133.0,0.0,12.0,58.0,1497.0,98.0,337.0,14.0,306.0,549.0,235.0,39.0,6.0,820.0,64.0,19.0,06,041,112100
06041112201,2011,"Census Tract 1122.01, Marin County, California",7457.0,30983.0,201700.0,233.0,169.0,87.0,265.0,0.0,0.0,14.0,6776.0,668.0,366.0,11.0,166.0,203.0,712.0,0.0,0.0,102.0,12.0,0.0,06,041,112201
06041112202,2011,"Census Tract 1122.02, Marin County, California",3530.0,46479.0,546000.0,830.0,44.0,177.0,567.0,36.0,12.0,3.0,2038.0,246.0,167.0,0.0,148.0,159.0,114.0,77.0,0.0,259.0,0.0,0.0,06,041,112202
06041113000,2011,"Census Tract 1130, Marin County, California",4179.0,90028.0,760500.0,3219.0,180.0,0.0,112.0,51.0,0.0,143.0,474.0,240.0,190.0,25.0,190.0,660.0,242.0,133.0,0.0,1212.0,66.0,33.0,06,041,113000
06041114100,2011,"Census Tract 1141, Marin County, California",5364.0,107396.0,711400.0,4851.0,51.0,0.0,16.0,0.0,0.0,108.0,338.0,242.0,265.0,81.0,311.0,597.0,184.0,93.0,0.0,1561.0,34.0,10.0,06,041,114100
06041114200,2011,"Census Tract 1142, Marin County, California",2749.0,75848.0,709000.0,2267.0,21.0,0.0,63.0,0.0,0.0,176.0,222.0,90.0,173.0,49.0,141.0,401.0,139.0,61.0,0.0,650.0,23.0,9.0,06,041,114200
06041115000,2011,"Census Tract 1150, Marin County, California",7534.0,130280.0,909000.0,6211.0,96.0,0.0,351.0,0.0,0.0,287.0,589.0,246.0,316.0,126.0,377.0,960.0,215.0,57.0,0.0,1990.0,26.0,80.0,06,041,115000
06041116000,2011,"Census Tract 1160, Marin County, California",2871.0,78542.0,738200.0,2556.0,29.0,10.0,62.0,0.0,0.0,124.0,90.0,127.0,111.0,91.0,170.0,310.0,125.0,52.0,0.0,733.0,12.0,14.0,06,041,116000
06041117000,2011,"Census Tract 1170, Marin County, California",4309.0,81875.0,937100.0,3616.0,37.0,0.0,336.0,0.0,0.0,103.0,217.0,175.0,248.0,60.0,183.0,623.0,200.0,127.0,12.0,1339.0,120.0,18.0,06,041,117000
06041118100,2011,"Census Tract 1181, Marin County, California",2079.0,145250.0,1000001.0,1907.0,0.0,0.0,26.0,8.0,0.0,41.0,97.0,16.0,32.0,37.0,158.0,115.0,27.0,51.0,0.0,599.0,0.0,4.0,06,041,118100
06041119100,2011,"Census Tract 1191, Marin County, California",4570.0,155859.0,1000001.0,3810.0,37.0,37.0,189.0,63.0,0.0,159.0,288.0,25.0,158.0,88.0,271.0,630.0,207.0,38.0,0.0,1213.0,127.0,9.0,06,041,119100
06041119201,2011,"Census Tract 1192.01, Marin County, California",3413.0,70682.0,557600.0,2692.0,47.0,0.0,178.0,18.0,21.0,51.0,406.0,152.0,190.0,201.0,174.0,375.0,201.0,18.0,0.0,793.0,48.0,0.0,06,041,119201
06041119202,2011,"Census Tract 1192.02, Marin County, California",3399.0,129145.0,1000001.0,3128.0,56.0,0.0,54.0,17.0,0.0,50.0,94.0,66.0,95.0,82.0,169.0,314.0,138.0,33.0,0.0,674.0,23.0,0.0,06,041,119202
06041120000,2011,"Census Tract 1200, Marin County, California",5974.0,98362.0,1000001.0,5224.0,86.0,0.0,131.0,65.0,16.0,139.0,313.0,97.0,180.0,78.0,428.0,658.0,133.0,100.0,0.0,1623.0,96.0,26.0,06,041,120000
06041121100,2011,"Census Tract 1211, Marin County, California",5252.0,105464.0,919000.0,3977.0,30.0,0.0,821.0,0.0,0.0,152.0,272.0,114.0,306.0,316.0,355.0,509.0,110.0,66.0,0.0,1638.0,59.0,17.0,06,041,121100
06041121200,2011,"Census Tract 1212, Marin County, California",6811.0,84320.0,741100.0,4947.0,399.0,59.0,434.0,8.0,0.0,126.0,845.0,42.0,263.0,138.0,300.0,622.0,247.0,244.0,13.0,1500.0,61.0,39.0,06,041,121200
06041122000,2011,"Census Tract 1220, Marin County, California",4214.0,-666666666.0,-666666666.0,812.0,1629.0,57.0,246.0,6.0,0.0,546.0,918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,5.0,0.0,06,041,122000
06041123000,2011,"Census Tract 1230, Marin County, California",2144.0,161136.0,1000001.0,1890.0,8.0,0.0,26.0,0.0,6.0,52.0,162.0,46.0,26.0,32.0,194.0,97.0,13.0,20.0,0.0,683.0,6.0,5.0,06,041,123000
06041124100,2011,"Census Tract 1241, Marin County, California",5442.0,113229.0,1000001.0,4562.0,12.0,0.0,461.0,0.0,49.0,42.0,316.0,116.0,150.0,163.0,316.0,361.0,162.0,25.0,0.0,1396.0,13.0,0.0,06,041,124100
06041124200,2011,"Census Tract 1242, Marin County, California",5860.0,121250.0,1000001.0,4917.0,15.0,29.0,274.0,0.0,45.0,39.0,541.0,73.0,215.0,61.0,405.0,372.0,101.0,43.0,10.0,1780.0,13.0,26.0,06,041,124200
06041125000,2011,"Census Tract 1250, Marin County, California",4396.0,91845.0,1000001.0,3327.0,269.0,8.0,387.0,20.0,30.0,234.0,121.0,88.0,190.0,44.0,357.0,572.0,269.0,20.0,0.0,1067.0,151.0,53.0,06,041,125000
06041126100,2011,"Census Tract 1261, Marin County, California",5974.0,122317.0,1000001.0,5257.0,37.0,0.0,226.0,0.0,0.0,221.0,233.0,100.0,144.0,160.0,314.0,533.0,130.0,45.0,0.0,1684.0,67.0,12.0,06,041,126100
06041126200,2011,"Census Tract 1262, Marin County, California",4364.0,80089.0,885200.0,3159.0,49.0,15.0,359.0,0.0,0.0,104.0,678.0,61.0,140.0,59.0,222.0,548.0,306.0,96.0,0.0,1075.0,124.0,29.0,06,041,126200
06041127000,2011,"Census Tract 1270, Marin County, California",4213.0,135852.0,1000001.0,3812.0,49.0,4.0,134.0,0.0,0.0,44.0,170.0,144.0,129.0,186.0,225.0,327.0,120.0,20.0,0.0,1006.0,29.0,0.0,06,041,127000
06041128100,2011,"Census Tract 1281, Marin County, California",6309.0,123083.0,970700.0,5185.0,30.0,14.0,617.0,0.0,15.0,325.0,137.0,123.0,198.0,162.0,465.0,519.0,291.0,168.0,0.0,1809.0,38.0,36.0,06,041,128100
06041128200,2011,"Census Tract 1282, Marin County, California",4483.0,108500.0,1000001.0,3801.0,91.0,0.0,285.0,0.0,20.0,86.0,200.0,46.0,190.0,78.0,383.0,540.0,221.0,30.0,0.0,1331.0,32.0,16.0,06,041,128200
