geoid,year,NAME,B01001_001E,B19013_001E,B25077_001E,B03002_003E,B03002_004E,B02001_004E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,B08126_003E,B08126_006E,B08126_008E,B08126_009E,B08126_011E,B08126_012E,B08126_014E,B08126_015E,B06009_005E,B15001_017E,B15001_050E,state,county,tract
06001409100,2012,"Census Tract 4091, Alameda County, California",2584.0,56250.0,182600.0,122.0,1043.0,0.0,22.0,200.0,0.0,216.0,981.0,44.0,276.0,29.0,17.0,210.0,9.0,47.0,0.0,206.0,32.0,0.0,06,001,409100
06001409200,2012,"Census Tract 4092, Alameda County, California",2753.0,41500.0,210400.0,49.0,1170.0,118.0,131.0,0.0,0.0,59.0,1226.0,71.0,113.0,3.0,94.0,147.0,97.0,33.0,0.0,110.0,18.0,0.0,06,001,409200
06001409300,2012,"Census Tract 4093, Alameda County, California",5641.0,33750.0,266500.0,348.0,1158.0,51.0,138.0,151.0,0.0,45.0,3778.0,260.0,287.0,15.0,9.0,363.0,274.0,37.0,0.0,256.0,52.0,0.0,06,001,409300
06001409400,2012,"Census Tract 4094, Alameda County, California",4661.0,44148.0,220700.0,91.0,997.0,30.0,390.0,1.0,0.0,11.0,3171.0,261.0,214.0,0.0,24.0,324.0,148.0,41.0,1.0,130.0,29.0,0.0,06,001,409400
06001409500,2012,"Census Tract 4095, Alameda County, California",4061.0,38555.0,202600.0,204.0,724.0,122.0,188.0,131.0,0.0,91.0,2705.0,268.0,178.0,47.0,41.0,267.0,191.0,15.0,0.0,88.0,20.0,0.0,06,001,409500
06001409600,2012,"Census Tract 4096, Alameda County, California",5602.0,36175.0,273100.0,171.0,1855.0,0.0,82.0,0.0,0.0,68.0,3426.0,426.0,215.0,57.0,51.0,349.0,284.0,0.0,0.0,203.0,0.0,0.0,06,001,409600
06001409700,2012,"Census Tract 4097, Alameda County, California",5009.0,32660.0,176400.0,93.0,2273.0,0.0,191.0,90.0,0.0,92.0,2270.0,276.0,229.0,40.0,66.0,272.0,96.0,93.0,0.0,91.0,5.0,0.0,06,001,409700
06001409800,2012,"Census Tract 4098, Alameda County, California",2717.0,52891.0,364200.0,262.0,1758.0,0.0,265.0,0.0,0.0,108.0,324.0,45.0,29.0,33.0,115.0,350.0,94.0,81.0,0.0,300.0,8.0,0.0,06,001,409800
06001409900,2012,"Census Tract 4099, Alameda County, California",3382.0,112059.0,529900.0,788.0,1770.0,0.0,316.0,0.0,0.0,83.0,425.0,35.0,165.0,135.0,218.0,333.0,56.0,143.0,0.0,705.0,0.0,45.0,06,001,409900
06001410000,2012,"Census Tract 4100, Alameda County, California",2964.0,79673.0,505400.0,735.0,1287.0,0.0,172.0,22.0,0.0,87.0,661.0,100.0,195.0,19.0,132.0,432.0,54.0,111.0,0.0,661.0,106.0,0.0,06,001,410000
06001410100,2012,"Census Tract 4101, Alameda County, California",2820.0,37394.0,333000.0,624.0,1686.0,5.0,121.0,0.0,0.0,92.0,292.0,32.0,84.0,19.0,57.0,378.0,37.0,6.0,0.0,271.0,12.0,34.0,06,001,410100
06001410200,2012,"Census Tract 4102, Alameda County, California",3081.0,44273.0,247700.0,149.0,1772.0,8.0,211.0,0.0,0.0,0.0,941.0,55.0,110.0,33.0,37.0,276.0,98.0,20.0,0.0,170.0,0.0,0.0,06,001,410200
06001410300,2012,"Census Tract 4103, Alameda County, California",4219.0,35230.0,295800.0,164.0,1497.0,34.0,188.0,51.0,87.0,151.0,2071.0,306.0,102.0,35.0,17.0,274.0,276.0,45.0,0.0,116.0,0.0,0.0,06,001,410300
06001410400,2012,"Census Tract 4104, Alameda County, California",4536.0,55417.0,239700.0,263.0,1588.0,0.0,495.0,0.0,100.0,39.0,2051.0,180.0,256.0,54.0,103.0,285.0,77.0,28.0,0.0,382.0,15.0,0.0,06,001,410400
06001410500,2012,"Census Tract 4105, Alameda County, California",2320.0,18114.0,375000.0,123.0,1316.0,0.0,536.0,13.0,0.0,91.0,241.0,25.0,50.0,0.0,59.0,229.0,79.0,25.0,0.0,95.0,13.0,7.0,06,001,410500
06001420100,2012,"Census Tract 4201, Alameda County, California",2433.0,119063.0,692600.0,1755.0,21.0,0.0,319.0,0.0,29.0,120.0,189.0,26.0,39.0,103.0,29.0,411.0,89.0,68.0,0.0,687.0,54.0,9.0,06,001,420100
06001420200,2012,"Census Tract 4202, Alameda County, California",3009.0,77167.0,642400.0,1602.0,89.0,7.0,913.0,34.0,0.0,159.0,205.0,127.0,51.0,43.0,121.0,447.0,162.0,56.0,0.0,660.0,68.0,0.0,06,001,420200
06001420300,2012,"Census Tract 4203, Alameda County, California",4540.0,75536.0,507700.0,1897.0,116.0,0.0,1695.0,0.0,0.0,401.0,431.0,59.0,125.0,104.0,42.0,841.0,128.0,176.0,0.0,1227.0,92.0,78.0,06,001,420300
06001420400,2012,"Census Tract 4204, Alameda County, California",3472.0,41339.0,-666666666.0,1035.0,105.0,7.0,1630.0,0.0,0.0,110.0,585.0,0.0,25.0,8.0,0.0,767.0,27.0,7.0,0.0,496.0,106.0,21.0,06,001,420400
06001420500,2012,"Census Tract 4205, Alameda County, California",2054.0,68088.0,627300.0,1286.0,53.0,0.0,496.0,0.0,15.0,101.0,103.0,26.0,27.0,22.0,42.0,435.0,52.0,77.0,0.0,415.0,21.0,38.0,06,001,420500
06001420600,2012,"Census Tract 4206, Alameda County, California",2985.0,104769.0,700100.0,1875.0,134.0,27.0,475.0,0.0,0.0,219.0,255.0,43.0,97.0,110.0,13.0,419.0,159.0,80.0,0.0,607.0,82.0,39.0,06,001,420600
06001421100,2012,"Census Tract 4211, Alameda County, California",2163.0,175313.0,870800.0,1640.0,6.0,0.0,257.0,11.0,31.0,122.0,96.0,49.0,31.0,75.0,22.0,368.0,26.0,5.0,0.0,462.0,4.0,24.0,06,001,421100
06001421200,2012,"Census Tract 4212, Alameda County, California",3684.0,162333.0,975200.0,3002.0,0.0,38.0,399.0,0.0,0.0,119.0,159.0,51.0,9.0,31.0,176.0,514.0,132.0,59.0,0.0,805.0,26.0,41.0,06,001,421200
06001421300,2012,"Census Tract 4213, Alameda County, California",3960.0,131667.0,858700.0,3108.0,127.0,0.0,350.0,10.0,0.0,192.0,173.0,58.0,70.0,31.0,156.0,864.0,123.0,92.0,0.0,924.0,7.0,20.0,06,001,421300
06001421400,2012,"Census Tract 4214, Alameda County, California",1619.0,123929.0,885500.0,1315.0,33.0,0.0,154.0,11.0,0.0,10.0,96.0,55.0,21.0,55.0,14.0,296.0,39.0,10.0,0.0,390.0,40.0,0.0,06,001,421400
06001421500,2012,"Census Tract 4215, Alameda County, California",3783.0,128603.0,901500.0,3138.0,39.0,12.0,282.0,0.0,68.0,84.0,172.0,118.0,43.0,118.0,93.0,696.0,149.0,41.0,0.0,1101.0,107.0,25.0,06,001,421500
06001421600,2012,"Census Tract 4216, Alameda County, California",3638.0,131000.0,904800.0,2791.0,63.0,7.0,453.0,0.0,32.0,132.0,167.0,114.0,126.0,50.0,136.0,727.0,134.0,61.0,0.0,1085.0,55.0,70.0,06,001,421600
06001421700,2012,"Census Tract 4217, Alameda County, California",3869.0,80066.0,677400.0,2058.0,243.0,10.0,805.0,0.0,55.0,135.0,573.0,42.0,70.0,76.0,75.0,970.0,103.0,64.0,0.0,919.0,292.0,47.0,06,001,421700
06001421800,2012,"Census Tract 4218, Alameda County, California",2162.0,90046.0,678800.0,1590.0,66.0,10.0,65.0,66.0,0.0,55.0,317.0,45.0,118.0,42.0,54.0,297.0,84.0,52.0,0.0,498.0,94.0,33.0,06,001,421800
06001421900,2012,"Census Tract 4219, Alameda County, California",3649.0,89917.0,607300.0,2372.0,279.0,11.0,725.0,0.0,0.0,208.0,65.0,99.0,122.0,56.0,100.0,835.0,138.0,69.0,0.0,1027.0,106.0,52.0,06,001,421900
06001422000,2012,"Census Tract 4220, Alameda County, California",1482.0,50833.0,483100.0,619.0,369.0,0.0,141.0,0.0,0.0,136.0,217.0,10.0,101.0,23.0,28.0,147.0,88.0,0.0,0.0,273.0,30.0,0.0,06,001,422000
06001422100,2012,"Census Tract 4221, Alameda County, California",2102.0,46899.0,537300.0,787.0,362.0,13.0,271.0,0.0,0.0,80.0,589.0,61.0,66.0,36.0,53.0,360.0,86.0,26.0,10.0,577.0,127.0,0.0,06,001,422100
06001422200,2012,"Census Tract 4222, Alameda County, California",3127.0,53151.0,606700.0,1899.0,203.0,0.0,385.0,13.0,15.0,123.0,489.0,20.0,97.0,70.0,92.0,434.0,317.0,110.0,0.0,875.0,125.0,47.0,06,001,422200
06001422300,2012,"Census Tract 4223, Alameda County, California",3620.0,52091.0,656600.0,2139.0,107.0,0.0,578.0,44.0,138.0,257.0,357.0,33.0,106.0,64.0,27.0,815.0,212.0,19.0,0.0,710.0,225.0,145.0,06,001,422300
06001422400,2012,"Census Tract 4224, Alameda County, California",4686.0,45332.0,654400.0,1989.0,66.0,0.0,2255.0,0.0,17.0,83.0,276.0,20.0,142.0,146.0,95.0,1409.0,91.0,52.0,0.0,982.0,444.0,97.0,06,001,422400
06001422500,2012,"Census Tract 4225, Alameda County, California",4339.0,42090.0,710200.0,2409.0,185.0,0.0,1032.0,0.0,8.0,235.0,470.0,10.0,85.0,108.0,32.0,965.0,145.0,20.0,0.0,647.0,146.0,235.0,06,001,422500
06001422600,2012,"Census Tract 4226, Alameda County, California",1250.0,-666666666.0,-666666666.0,490.0,23.0,9.0,512.0,0.0,0.0,45.0,171.0,11.0,0.0,6.0,20.0,191.0,59.0,0.0,0.0,23.0,23.0,54.0,06,001,422600
06001422700,2012,"Census Tract 4227, Alameda County, California",4317.0,41464.0,865900.0,1966.0,93.0,29.0,1395.0,0.0,38.0,155.0,653.0,0.0,58.0,16.0,55.0,623.0,164.0,0.0,0.0,347.0,97.0,194.0,06,001,422700
06001422800,2012,"Census Tract 4228, Alameda County, California",7441.0,23500.0,-666666666.0,2842.0,121.0,12.0,2863.0,0.0,27.0,352.0,1224.0,50.0,132.0,48.0,51.0,978.0,390.0,45.0,0.0,421.0,191.0,200.0,06,001,422800
06001422900,2012,"Census Tract 4229, Alameda County, California",4034.0,33327.0,-666666666.0,1877.0,292.0,0.0,1507.0,0.0,0.0,215.0,143.0,29.0,73.0,56.0,41.0,604.0,98.0,117.0,0.0,563.0,152.0,335.0,06,001,422900
06001423000,2012,"Census Tract 4230, Alameda County, California",5060.0,79471.0,564100.0,2970.0,405.0,0.0,873.0,0.0,24.0,250.0,538.0,194.0,102.0,189.0,85.0,1145.0,102.0,109.0,0.0,1374.0,180.0,74.0,06,001,423000
06001423100,2012,"Census Tract 4231, Alameda County, California",3920.0,48591.0,537000.0,1755.0,747.0,15.0,638.0,0.0,15.0,151.0,608.0,108.0,139.0,44.0,89.0,457.0,211.0,89.0,0.0,862.0,221.0,70.0,06,001,423100
06001423200,2012,"Census Tract 4232, Alameda County, California",2601.0,67321.0,566100.0,1074.0,285.0,24.0,128.0,44.0,6.0,72.0,968.0,108.0,117.0,59.0,57.0,506.0,128.0,56.0,0.0,447.0,105.0,13.0,06,001,423200
06001423300,2012,"Census Tract 4233, Alameda County, California",3876.0,59250.0,541100.0,1384.0,1473.0,50.0,495.0,0.0,0.0,124.0,350.0,61.0,217.0,16.0,108.0,547.0,133.0,81.0,0.0,778.0,232.0,0.0,06,001,423300
06001423400,2012,"Census Tract 4234, Alameda County, California",4483.0,45030.0,482300.0,2033.0,1021.0,25.0,468.0,0.0,0.0,392.0,544.0,97.0,207.0,65.0,68.0,513.0,326.0,78.0,0.0,757.0,77.0,139.0,06,001,423400
06001423500,2012,"Census Tract 4235, Alameda County, California",3270.0,57652.0,590300.0,2212.0,433.0,14.0,292.0,0.0,11.0,163.0,145.0,42.0,213.0,118.0,74.0,736.0,142.0,94.0,0.0,841.0,181.0,108.0,06,001,423500
06001423601,2012,"Census Tract 4236.01, Alameda County, California",2602.0,67622.0,612900.0,1946.0,32.0,0.0,301.0,0.0,6.0,107.0,210.0,72.0,43.0,94.0,31.0,684.0,58.0,8.0,0.0,622.0,102.0,42.0,06,001,423601
06001423602,2012,"Census Tract 4236.02, Alameda County, California",5950.0,44583.0,615500.0,2303.0,74.0,25.0,2711.0,135.0,0.0,184.0,543.0,0.0,81.0,52.0,126.0,1044.0,134.0,54.0,35.0,707.0,193.0,370.0,06,001,423602
06001423700,2012,"Census Tract 4237, Alameda County, California",3562.0,49853.0,1000001.0,2326.0,57.0,67.0,671.0,0.0,6.0,172.0,288.0,22.0,112.0,41.0,27.0,893.0,102.0,71.0,10.0,485.0,109.0,36.0,06,001,423700
06001423800,2012,"Census Tract 4238, Alameda County, California",2955.0,135167.0,1000001.0,2211.0,25.0,0.0,370.0,0.0,0.0,168.0,181.0,13.0,77.0,82.0,171.0,351.0,49.0,101.0,0.0,565.0,15.0,6.0,06,001,423800
06001423901,2012,"Census Tract 4239.01, Alameda County, California",1939.0,47083.0,462500.0,1196.0,281.0,20.0,162.0,0.0,0.0,66.0,227.0,9.0,128.0,33.0,27.0,426.0,259.0,11.0,0.0,417.0,106.0,0.0,06,001,423901
06001423902,2012,"Census Tract 4239.02, Alameda County, California",1543.0,68547.0,853300.0,1149.0,135.0,0.0,65.0,0.0,0.0,0.0,194.0,31.0,64.0,65.0,47.0,314.0,36.0,27.0,0.0,494.0,124.0,4.0,06,001,423902
06001424001,2012,"Census Tract 4240.01, Alameda County, California",3776.0,41625.0,572700.0,1339.0,1022.0,7.0,201.0,0.0,15.0,198.0,1000.0,307.0,208.0,79.0,15.0,387.0,299.0,22.0,0.0,490.0,137.0,76.0,06,001,424001
06001424002,2012,"Census Tract 4240.02, Alameda County, California",2200.0,36080.0,328400.0,559.0,920.0,0.0,301.0,0.0,0.0,107.0,313.0,15.0,57.0,44.0,52.0,300.0,39.0,30.0,0.0,466.0,258.0,3.0,06,001,424002
06001425101,2012,"Census Tract 4251.01, Alameda County, California",1664.0,75313.0,234800.0,1133.0,22.0,11.0,405.0,0.0,0.0,43.0,50.0,50.0,31.0,11.0,49.0,500.0,88.0,67.0,0.0,395.0,110.0,0.0,06,001,425101
06001425102,2012,"Census Tract 4251.02, Alameda County, California",2427.0,67037.0,406600.0,809.0,393.0,0.0,1073.0,0.0,0.0,78.0,74.0,0.0,278.0,75.0,256.0,332.0,64.0,48.0,35.0,905.0,377.0,118.0,06,001,425102
06001425103,2012,"Census Tract 4251.03, Alameda County, California",2588.0,86045.0,419300.0,972.0,258.0,99.0,637.0,0.0,0.0,428.0,293.0,4.0,95.0,9.0,203.0,614.0,52.0,15.0,0.0,653.0,139.0,0.0,06,001,425103
06001425104,2012,"Census Tract 4251.04, Alameda County, California",3290.0,52925.0,318500.0,1113.0,1072.0,33.0,593.0,0.0,0.0,204.0,308.0,90.0,296.0,76.0,65.0,302.0,324.0,55.0,0.0,760.0,171.0,15.0,06,001,425104
06001426100,2012,"Census Tract 4261, Alameda County, California",6003.0,225104.0,1000001.0,4435.0,68.0,0.0,1118.0,11.0,59.0,210.0,102.0,41.0,177.0,123.0,285.0,682.0,61.0,132.0,0.0,1396.0,42.0,91.0,06,001,426100
06001426200,2012,"Census Tract 4262, Alameda County, California",4696.0,179750.0,1000001.0,3129.0,42.0,0.0,925.0,0.0,0.0,216.0,384.0,89.0,216.0,78.0,223.0,621.0,26.0,126.0,8.0,1085.0,43.0,11.0,06,001,426200
06001427100,2012,"Census Tract 4271, Alameda County, California",3513.0,107750.0,761900.0,2548.0,138.0,3.0,385.0,0.0,8.0,168.0,266.0,58.0,159.0,71.0,148.0,405.0,118.0,114.0,0.0,789.0,20.0,7.0,06,001,427100
06001427200,2012,"Census Tract 4272, Alameda County, California",4326.0,73068.0,543800.0,1619.0,86.0,0.0,1578.0,90.0,8.0,111.0,834.0,111.0,172.0,116.0,115.0,704.0,176.0,114.0,43.0,607.0,53.0,0.0,06,001,427200
06001427300,2012,"Census Tract 4273, Alameda County, California",4644.0,68403.0,583900.0,1831.0,530.0,31.0,1455.0,77.0,0.0,210.0,541.0,162.0,191.0,29.0,287.0,460.0,80.0,71.0,16.0,753.0,40.0,22.0,06,001,427300
06001427600,2012,"Census Tract 4276, Alameda County, California",5190.0,49183.0,476300.0,1145.0,834.0,9.0,2018.0,0.0,0.0,401.0,792.0,45.0,365.0,108.0,157.0,579.0,405.0,47.0,16.0,722.0,108.0,84.0,06,001,427600
06001427700,2012,"Census Tract 4277, Alameda County, California",4799.0,62132.0,631600.0,2112.0,654.0,1.0,1408.0,12.0,0.0,351.0,261.0,141.0,214.0,153.0,68.0,655.0,82.0,165.0,108.0,1082.0,158.0,47.0,06,001,427700
06001427800,2012,"Census Tract 4278, Alameda County, California",4634.0,78723.0,684100.0,2619.0,127.0,52.0,892.0,24.0,0.0,203.0,729.0,153.0,119.0,243.0,174.0,636.0,215.0,71.0,0.0,1132.0,163.0,60.0,06,001,427800
06001427900,2012,"Census Tract 4279, Alameda County, California",4622.0,67500.0,696100.0,2634.0,103.0,18.0,948.0,36.0,22.0,243.0,618.0,80.0,195.0,43.0,250.0,610.0,259.0,58.0,0.0,1064.0,58.0,31.0,06,001,427900
06001428000,2012,"Census Tract 4280, Alameda County, California",3518.0,64653.0,501400.0,1307.0,59.0,0.0,1345.0,0.0,0.0,152.0,655.0,43.0,365.0,52.0,150.0,518.0,88.0,31.0,0.0,833.0,120.0,128.0,06,001,428000
06001428100,2012,"Census Tract 4281, Alameda County, California",4314.0,81100.0,657200.0,2590.0,138.0,10.0,701.0,0.0,38.0,177.0,660.0,26.0,224.0,101.0,187.0,435.0,292.0,72.0,0.0,902.0,177.0,14.0,06,001,428100
06001428200,2012,"Census Tract 4282, Alameda County, California",6364.0,85487.0,619600.0,2743.0,452.0,0.0,1979.0,0.0,0.0,133.0,1057.0,177.0,129.0,139.0,121.0,681.0,370.0,104.0,0.0,1468.0,322.0,120.0,06,001,428200
06001428301,2012,"Census Tract 4283.01, Alameda County, California",6272.0,96709.0,559800.0,2183.0,261.0,0.0,2989.0,0.0,47.0,325.0,467.0,90.0,269.0,34.0,358.0,628.0,349.0,173.0,50.0,1432.0,80.0,11.0,06,001,428301
06001428302,2012,"Census Tract 4283.02, Alameda County, California",7112.0,132477.0,756900.0,3187.0,174.0,0.0,2978.0,45.0,52.0,363.0,313.0,75.0,181.0,138.0,247.0,626.0,171.0,175.0,62.0,1890.0,58.0,69.0,06,001,428302
06001428400,2012,"Census Tract 4284, Alameda County, California",4494.0,64280.0,529800.0,2181.0,278.0,86.0,1221.0,0.0,0.0,87.0,668.0,112.0,217.0,48.0,207.0,501.0,249.0,96.0,0.0,917.0,68.0,50.0,06,001,428400
06001428500,2012,"Census Tract 4285, Alameda County, California",3327.0,71029.0,564200.0,1467.0,283.0,33.0,943.0,0.0,0.0,184.0,450.0,33.0,232.0,61.0,115.0,305.0,107.0,38.0,14.0,668.0,40.0,16.0,06,001,428500
06001428600,2012,"Census Tract 4286, Alameda County, California",3067.0,82026.0,425800.0,1222.0,128.0,3.0,1270.0,0.0,0.0,254.0,193.0,10.0,90.0,42.0,152.0,405.0,129.0,86.0,33.0,731.0,27.0,63.0,06,001,428600
06001428700,2012,"Census Tract 4287, Alameda County, California",3827.0,72073.0,795200.0,899.0,589.0,39.0,1296.0,181.0,8.0,244.0,603.0,33.0,123.0,27.0,227.0,398.0,117.0,38.0,441.0,544.0,121.0,0.0,06,001,428700
06001430101,2012,"Census Tract 4301.01, Alameda County, California",6471.0,127161.0,648900.0,2557.0,362.0,116.0,2831.0,17.0,0.0,341.0,247.0,67.0,415.0,132.0,260.0,803.0,171.0,167.0,0.0,1413.0,155.0,23.0,06,001,430101
06001430102,2012,"Census Tract 4301.02, Alameda County, California",2180.0,111667.0,631600.0,1303.0,126.0,6.0,375.0,0.0,13.0,88.0,275.0,37.0,69.0,23.0,57.0,189.0,51.0,97.0,0.0,637.0,57.0,0.0,06,001,430102
06001430200,2012,"Census Tract 4302, Alameda County, California",6511.0,103088.0,600800.0,4364.0,62.0,10.0,1160.0,41.0,102.0,146.0,626.0,242.0,448.0,63.0,167.0,684.0,231.0,119.0,0.0,1193.0,137.0,54.0,06,001,430200
06001430300,2012,"Census Tract 4303, Alameda County, California",3610.0,104000.0,628200.0,2208.0,477.0,35.0,483.0,15.0,0.0,172.0,235.0,60.0,145.0,35.0,149.0,484.0,97.0,139.0,0.0,642.0,82.0,16.0,06,001,430300
06001430400,2012,"Census Tract 4304, Alameda County, California",2060.0,126181.0,594300.0,1239.0,41.0,8.0,378.0,0.0,0.0,106.0,288.0,47.0,112.0,8.0,76.0,212.0,38.0,28.0,0.0,567.0,70.0,0.0,06,001,430400
06001430500,2012,"Census Tract 4305, Alameda County, California",5949.0,68011.0,462700.0,2319.0,772.0,5.0,890.0,203.0,17.0,131.0,1617.0,231.0,339.0,74.0,232.0,333.0,198.0,189.0,0.0,778.0,84.0,8.0,06,001,430500
06001430600,2012,"Census Tract 4306, Alameda County, California",5700.0,89858.0,569600.0,2685.0,77.0,16.0,1683.0,0.0,0.0,158.0,1097.0,78.0,278.0,0.0,119.0,738.0,133.0,221.0,0.0,879.0,0.0,84.0,06,001,430600
06001430700,2012,"Census Tract 4307, Alameda County, California",3642.0,98304.0,517100.0,2304.0,50.0,0.0,543.0,35.0,0.0,260.0,450.0,211.0,117.0,36.0,88.0,345.0,163.0,69.0,0.0,526.0,29.0,17.0,06,001,430700
06001430800,2012,"Census Tract 4308, Alameda County, California",5715.0,74750.0,466000.0,3292.0,93.0,16.0,1441.0,0.0,0.0,129.0,760.0,224.0,317.0,114.0,169.0,542.0,202.0,109.0,0.0,792.0,63.0,13.0,06,001,430800
06001430900,2012,"Census Tract 4309, Alameda County, California",4745.0,53854.0,414700.0,2305.0,448.0,14.0,719.0,28.0,37.0,185.0,1009.0,176.0,428.0,40.0,80.0,424.0,171.0,77.0,16.0,537.0,50.0,39.0,06,001,430900
06001431000,2012,"Census Tract 4310, Alameda County, California",2628.0,60597.0,321000.0,1134.0,21.0,9.0,264.0,26.0,0.0,132.0,1051.0,136.0,115.0,29.0,161.0,208.0,254.0,11.0,0.0,327.0,55.0,0.0,06,001,431000
06001431100,2012,"Census Tract 4311, Alameda County, California",3152.0,54338.0,393300.0,1494.0,491.0,9.0,311.0,5.0,14.0,188.0,649.0,86.0,196.0,43.0,83.0,323.0,115.0,81.0,7.0,324.0,69.0,38.0,06,001,431100
06001431200,2012,"Census Tract 4312, Alameda County, California",5263.0,45840.0,304600.0,2509.0,349.0,23.0,992.0,38.0,0.0,245.0,1130.0,208.0,145.0,77.0,116.0,724.0,113.0,165.0,0.0,1050.0,137.0,11.0,06,001,431200
06001432100,2012,"Census Tract 4321, Alameda County, California",3761.0,84375.0,444100.0,1675.0,606.0,0.0,407.0,48.0,51.0,286.0,688.0,183.0,165.0,79.0,99.0,444.0,86.0,136.0,0.0,812.0,91.0,0.0,06,001,432100
06001432200,2012,"Census Tract 4322, Alameda County, California",3793.0,58750.0,441700.0,1441.0,769.0,46.0,357.0,0.0,0.0,253.0,961.0,116.0,185.0,36.0,174.0,541.0,58.0,58.0,0.0,612.0,124.0,35.0,06,001,432200
06001432300,2012,"Census Tract 4323, Alameda County, California",4273.0,66649.0,389900.0,877.0,498.0,37.0,1051.0,6.0,0.0,248.0,1556.0,70.0,188.0,30.0,206.0,401.0,77.0,172.0,13.0,696.0,101.0,6.0,06,001,432300
06001432400,2012,"Census Tract 4324, Alameda County, California",5638.0,57750.0,367400.0,1197.0,966.0,0.0,1255.0,134.0,43.0,123.0,1920.0,127.0,261.0,46.0,135.0,536.0,227.0,100.0,0.0,514.0,14.0,13.0,06,001,432400
06001432501,2012,"Census Tract 4325.01, Alameda County, California",4749.0,65688.0,408400.0,810.0,177.0,80.0,1637.0,20.0,0.0,134.0,1924.0,161.0,409.0,5.0,80.0,306.0,255.0,74.0,0.0,406.0,27.0,31.0,06,001,432501
06001432502,2012,"Census Tract 4325.02, Alameda County, California",4431.0,64693.0,354100.0,727.0,772.0,0.0,1483.0,168.0,41.0,316.0,924.0,51.0,318.0,83.0,252.0,405.0,97.0,181.0,0.0,671.0,53.0,2.0,06,001,432502
06001432600,2012,"Census Tract 4326, Alameda County, California",7100.0,50387.0,338400.0,1702.0,1478.0,50.0,1380.0,271.0,14.0,231.0,1999.0,102.0,400.0,42.0,239.0,743.0,369.0,244.0,0.0,873.0,15.0,27.0,06,001,432600
06001432700,2012,"Census Tract 4327, Alameda County, California",2421.0,83094.0,461000.0,1231.0,98.0,0.0,328.0,0.0,0.0,132.0,632.0,69.0,21.0,34.0,97.0,333.0,107.0,29.0,0.0,406.0,42.0,0.0,06,001,432700
06001432800,2012,"Census Tract 4328, Alameda County, California",2903.0,84236.0,576500.0,1314.0,234.0,0.0,657.0,0.0,0.0,60.0,638.0,68.0,129.0,9.0,118.0,310.0,48.0,23.0,0.0,520.0,42.0,0.0,06,001,432800
06001433000,2012,"Census Tract 4330, Alameda County, California",3584.0,64781.0,364100.0,1546.0,327.0,10.0,695.0,7.0,0.0,76.0,923.0,105.0,275.0,17.0,103.0,297.0,74.0,95.0,0.0,385.0,17.0,0.0,06,001,433000
06001433102,2012,"Census Tract 4331.02, Alameda County, California",4089.0,68003.0,366400.0,898.0,257.0,4.0,1503.0,21.0,8.0,167.0,1231.0,106.0,357.0,36.0,98.0,328.0,287.0,75.0,0.0,523.0,42.0,34.0,06,001,433102
06001433103,2012,"Census Tract 4331.03, Alameda County, California",4134.0,42775.0,323300.0,398.0,706.0,7.0,574.0,0.0,0.0,173.0,2276.0,41.0,239.0,12.0,102.0,333.0,242.0,12.0,45.0,427.0,37.0,42.0,06,001,433103
06001433104,2012,"Census Tract 4331.04, Alameda County, California",3623.0,51208.0,296200.0,997.0,677.0,11.0,727.0,4.0,0.0,153.0,1054.0,111.0,120.0,0.0,159.0,253.0,227.0,62.0,13.0,831.0,135.0,13.0,06,001,433104
06001433200,2012,"Census Tract 4332, Alameda County, California",7353.0,54516.0,402600.0,1374.0,1326.0,15.0,2809.0,0.0,0.0,320.0,1511.0,95.0,323.0,132.0,181.0,905.0,273.0,140.0,13.0,1124.0,102.0,52.0,06,001,433200
06001433300,2012,"Census Tract 4333, Alameda County, California",6470.0,65507.0,376000.0,1664.0,444.0,40.0,2590.0,0.0,0.0,357.0,1415.0,209.0,403.0,116.0,107.0,635.0,131.0,113.0,0.0,788.0,118.0,25.0,06,001,433300
06001433400,2012,"Census Tract 4334, Alameda County, California",6548.0,72500.0,388100.0,1472.0,838.0,29.0,2618.0,162.0,11.0,158.0,1260.0,67.0,188.0,108.0,195.0,596.0,344.0,216.0,0.0,875.0,110.0,22.0,06,001,433400
06001433500,2012,"Census Tract 4335, Alameda County, California",5033.0,77794.0,380300.0,1560.0,264.0,257.0,1500.0,139.0,11.0,78.0,1481.0,136.0,248.0,43.0,104.0,453.0,418.0,130.0,0.0,396.0,43.0,0.0,06,001,433500
06001433600,2012,"Census Tract 4336, Alameda County, California",5819.0,57391.0,344900.0,1503.0,751.0,11.0,2143.0,123.0,25.0,147.0,1116.0,163.0,298.0,0.0,155.0,373.0,122.0,104.0,0.0,596.0,65.0,26.0,06,001,433600
06001433700,2012,"Census Tract 4337, Alameda County, California",3050.0,58144.0,302400.0,644.0,216.0,62.0,562.0,34.0,0.0,93.0,1470.0,94.0,129.0,0.0,88.0,191.0,142.0,40.0,16.0,286.0,28.0,33.0,06,001,433700
06001433800,2012,"Census Tract 4338, Alameda County, California",8613.0,54562.0,306900.0,1077.0,1116.0,0.0,2835.0,82.0,0.0,257.0,3246.0,391.0,330.0,176.0,226.0,640.0,232.0,126.0,0.0,1009.0,126.0,30.0,06,001,433800
